,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,233,-849.2532479999999,0.10313788162593654,0.9537347072339463,19.506222399557963,9.377644809245833,0.11328779113278702,4.690360697302973
1,240,-829.0932479999999,0.08564299757690678,1.0093708248995987,19.554761948007176,8.764315793749756,0.10860164343827897,5.500629241652402
2,247,-808.9332479999998,0.09188971442552513,1.0098441312586617,19.542761238575075,8.778851270208019,0.11342884713471224,5.328583354393676
3,254,-788.7732479999999,0.11753620134854906,0.9915621873155601,19.47256259200058,8.749505306185913,0.10799560432039183,4.063099474064656
4,261,-768.6132479999999,0.12014716767724118,1.043674836334941,19.4851162519914,9.052720280155526,0.11165410522532992,4.283702131482499
5,268,-748.4532479999998,0.07835916915242339,1.0369945697891618,19.67375703436283,8.50467067123789,0.1308040241867769,6.661689281514281
6,275,-728.2932479999998,0.8156483325286779,1.0607737860490327,-14.042710837224801,8.73338299440556,0.10573489441814923,1.0000000009293335
7,282,-708.1332479999999,0.10501363116884126,1.0622647589111012,19.51392432814425,8.67845904868797,0.13801999503211743,5.2869006200052295
8,289,-687.9732479999999,0.7956940053555129,1.0342317266921786,14.875342197600588,9.020124923379445,0.131459551388046,1.000015408375336
9,296,-667.8132479999998,0.9341585641870356,1.0473214112320346,19.04675773443445,8.839796182625726,0.13736305110132857,1.0004060151268024
10,302,-650.5332479999998,0.0934806587199524,1.031582087036305,19.913296334115486,8.851957604986762,0.1602148444462164,6.999842864443333
11,309,-630.3732479999999,0.09618681562119048,1.0262162300452453,19.99987906305269,9.210811462420757,0.13180236188789327,6.9999988918340135
