,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,563,99.44990964900035,0.18780484003913214,0.12309981182771734,0.038923222779043934,1.298200194839425
1,565,109.70990964900011,0.185715228926235,0.12484933318229255,0.047398111856687505,1.3283261762387482
2,567,119.96990964900033,0.19733814976127942,0.12247098565437833,0.07415320613782402,1.232824483252721
3,569,130.2299096490001,0.2243372605499105,0.11585024350742795,0.11102799215815913,1.245305311294741
4,571,140.4899096490003,0.21129668927785197,0.1180875577548049,0.07972731363736393,1.2079609273078578
5,573,150.74990964900007,0.20649487739469152,0.1176953950868978,0.06398694320711582,1.2348104817939611
6,575,161.0099096490003,0.20631198832673597,0.11458825553685477,0.09259261258152283,1.2880057317312
7,577,171.26990964900006,0.1824313801727141,0.5148785602505563,0.03023812953281179,1.0304453565959584
8,579,181.52990964900027,0.18798696811692509,0.12242302994363857,0.03855121269064399,1.2860291910188553
9,581,191.78990964900004,0.18989394304133336,0.11967668998456563,0.03453859395412097,1.2912748603207367
10,583,202.04990964900026,0.07405814186861111,0.17243463535398756,0.030554218489375284,1.0516919218957022
11,585,212.30990964900002,0.02550790407059541,0.09217507770968328,0.05371051445362726,0.9976905119789583
12,586,217.43990964900013,0.1908549208954106,0.1189558301241953,0.05970748593038228,1.2544887955822381
13,588,227.69990964900035,0.19666712964116645,0.11820973966859147,0.06720524079693183,1.3017056066432517
14,590,237.9599096490001,0.20049539194917254,0.116688912423272,0.06961138780205678,1.3135380387133078
15,592,248.21990964900033,0.19958899891598852,0.11639509430405479,0.0566436528269813,1.353250377679604
16,594,258.4799096490001,0.18877201911983785,0.12029643511517144,0.02991733986857461,1.3147291698869352
17,596,268.7399096490003,0.18293820031219207,0.12375457618835985,0.023628436606637958,1.2540882417663775
18,598,278.9999096490001,0.18887695560224524,0.11993835779082464,0.050698626076949534,1.2135340560942596
19,600,289.2599096490003,0.18585562378265252,0.11548270338570203,0.050793665176015655,1.257393383736224
20,602,299.51990964900006,0.18642969171626658,0.1135304131145291,0.04290656161678188,1.249617597477806
21,604,309.7799096490003,0.1894243945111617,0.11329403780779106,0.0759134164929641,1.2813629453860886
22,606,320.03990964900004,0.1849805138795011,0.11300264409615876,0.11871943471873579,1.255018587454148
23,608,330.29990964900026,0.18689088924203748,0.10845276542905216,0.12570459430499722,1.258621656491779
24,610,340.559909649,0.18526125991504583,0.10588211013978567,0.0732497851827141,1.2515442738723868
25,612,350.81990964900024,0.18653537584490357,0.10192662168415041,0.07349131881191091,1.2784088929356476
26,614,361.079909649,0.18270188585253253,0.10145775519508887,0.0878011081299905,1.1962983270064604
27,616,371.3399096490002,0.1798669479071119,0.10388694310434114,0.09511979436981383,1.2043029436282333
28,618,381.599909649,0.17928191607926652,0.10561833961738054,0.06382078332910444,1.272488827007027
29,620,391.8599096490002,0.2886673769644476,0.08579481044999449,0.0653103067637379,0.21480142024857388
30,622,402.11990964899996,0.13983244341400144,0.2043018071143024,0.13153226631748982,0.8024713741869892
31,624,412.3799096490002,1.4851772443346527,0.3393457696566095,0.18871532575941385,1.0328045862331947
32,625,417.5099096490003,0.17374228272915399,0.0969850022160967,0.14860882933149672,1.2108253021511874
33,627,427.76990964900006,0.1684570553414091,0.09785825134798337,0.1497084564074961,1.2604842398143765
34,629,438.0299096490003,0.28939581095616185,0.9261026186046489,0.0228075026989783,0.47369488796082637
35,631,448.28990964900004,0.22813100521990323,0.0858611781139634,0.10611200353091976,1.2995350207653216
36,633,458.54990964900026,0.18920977142425185,0.0836961234744999,0.1889804250289711,1.2014217619149494
37,635,468.809909649,1.9797433165529958,0.7726723802237035,0.4949203574429936,3.275695030277715
38,637,479.06990964900024,0.16875670121976633,0.08738645055551118,0.13445872697865044,1.1412805489277345
39,639,489.329909649,0.1836917728237792,0.08393869151903027,0.21065602402669148,1.112698427675093
40,641,499.5899096490002,0.17963963310839004,0.08138687889124714,0.2004784281542359,1.3172306579568103
41,643,509.849909649,0.16257846991683828,0.08172764656351596,0.2006720626690871,1.1965494275432838
42,645,520.1099096490002,0.16134747942949415,0.08000001275997898,0.19339861614108475,1.0824652718323966
43,647,530.369909649,1.9996001517974802,0.08000000000551831,0.10867070384913878,0.31445350335798644
44,649,540.6299096490002,0.09437548476241522,0.2612050098444907,0.049669163207768145,0.6804042552632443
45,651,550.889909649,1.053029146760395,1.9333681955368416,0.10771697248370693,0.817815928270187
46,653,561.1499096490002,0.21142704231385992,0.5638240197696858,0.3775013159357684,1.1618726155868495
47,655,571.4099096489999,1.6509759699172624,0.3269374909740942,0.053990242402138296,1.0254101848327315
48,657,581.6699096490001,1.9999198042671038,0.7539794601474644,0.01,3.748277299550634
49,659,591.9299096489999,1.9999984069683434,0.8318290942422666,0.6861185520951008,3.7499988153010144
