,initial_losses,losses,initial_reduced_losses,reduced_losses
0,3.558681009375955,3.558681009375955,3.235164553978141,3.235164553978141
1,3.005533030411947,3.005533030411947,2.7323027549199517,2.7323027549199517
2,1.1020957959698188,1.1020957959698188,1.0019052690634715,1.0019052690634715
3,1.7625047082269962,1.7625047082269962,1.6022770074790873,1.6022770074790873
4,1.9319832520491567,1.9319832520491567,1.7563484109537786,1.7563484109537786
5,2.8750854797777348,2.8750854797777348,2.6137140725252133,2.6137140725252133
6,4.92190866575445,4.92190866575445,4.474462423413136,4.474462423413136
7,3.053010115848014,3.053010115848014,2.7754637416800123,2.7754637416800123
8,2.2131118938783505,2.2131118938783505,2.011919903525773,2.011919903525773
9,1.3610893777820146,1.3610893777820146,1.2373539798018314,1.2373539798018314
