,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9041891245877551,0.23016609143602768,0.34151536768468765,0.14475360665996853
1,394,-767.5200903509999,0.6269869006488064,0.542639456893133,0.4503497538585183,0.13515471210501426
2,399,-741.8700903509998,0.767794280109302,0.4293689287298257,0.3837795703930403,0.1551989995590364
3,405,-711.0900903510001,0.912593130106398,1.473117119023333,0.35550136237621716,0.18476214372283223
4,411,-680.3100903509999,0.8404841782547596,0.8145492032643272,0.37356260550088505,0.17581048317429637
5,417,-649.5300903509997,0.9790276923190502,3.71906120814867,0.3404017548090702,0.20219941128990168
6,423,-618.7500903509999,0.6336592185118457,0.9536737008300182,0.4405255392802111,0.1767529988566721
7,429,-587.9700903509997,0.13579638138478994,1.0072705273668972,0.1878127407170712,0.08011156966643468
8,434,-562.3200903510001,0.6796795670453392,0.7888940194406759,0.4664124062549367,0.1784011734017977
9,440,-531.5400903509999,0.7264706112707312,1.005982003408614,0.42933274776854335,0.18625416968168104
10,446,-500.7600903509997,0.20571935232469704,0.30723831174593985,0.11367787858150213,0.11700306265492444
11,452,-469.98009035099994,0.31252274939241226,1.0205265394432101,0.19973573007864337,0.08445772948616569
12,458,-439.20009035099974,0.032483597218863014,0.12995973170289304,0.012306006297118999,0.031069979309494383
13,464,-408.420090351,0.02609480947465523,0.08004440134998221,0.31075935170383634,0.5421826308483959
14,470,-377.6400903509998,0.0226340298621686,0.11187013751596668,0.018200084124943214,0.034695383402112
15,475,-351.9900903509997,0.031142816442404186,0.09991246975330018,0.10475612323592749,0.75493186729929
16,481,-321.21009035099996,0.03924808384926466,0.12119347274720088,0.020772644350899518,0.6306607828735049
17,487,-290.43009035099976,0.03626764498364978,0.08851804299337183,0.012292639367187065,0.05695158207006325
