,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,227,-849.43584,0.12030609305480454,0.5836505706371063,39.99900881917684,1.516139948816388,0.047764453414015
1,235,-826.39584,0.115139029365474,0.7751799901950575,39.9999160684107,1.7196099302670689,0.052978177374480837
2,244,-800.47584,0.1248191701169511,0.588196488315542,39.98973314275838,1.2798199072600607,0.05289822372845528
3,253,-774.55584,0.12031963158815086,0.550428913129124,39.99843626446943,1.340719696800015,0.051519163539041665
4,262,-748.63584,0.1403471114251157,0.4898692044363616,0.18497881371209957,2.3516870169096027,0.053623273498681415
5,270,-725.59584,0.10715853562583663,0.6782623784216366,5.1500980950049104,1.2077954385173157,0.10594108163494786
6,279,-699.67584,0.13851490231997732,0.6980470581585159,39.698841973247795,1.3385395540831837,0.05775148772703043
7,288,-673.75584,0.18695603188575985,0.639156461748831,-0.6284043556190753,1.508316374710148,0.00908545266909663
8,296,-650.71584,0.18123249094399327,0.770240863412108,-0.5343736977613105,1.44470159983425,0.046801289853766
9,305,-624.79584,0.18623116442878077,0.7651089555482548,-1.2884384957198556,1.6049707064379088,0.04786301584546768
10,314,-598.87584,0.1867605008125282,0.900615364240322,-1.4156565778985097,1.449017916283431,0.047372472456195275
11,322,-575.83584,0.21110553755998707,1.1645926092598735,-1.352536509155133,1.7129796601442209,0.05185262524913387
12,331,-549.91584,0.20592268492685104,1.218449273894626,-2.5649926697816063,1.2921132476559087,0.05296244978434654
13,340,-523.99584,0.15690274295306292,1.1897843189752513,-0.0403315097119723,2.997879403645001,0.038282686703122744
14,348,-500.95583999999997,0.1614842481644161,1.2695928959355953,-2.4139413327188173,2.6100773489782902,0.03980143163084396
15,357,-475.03584,0.12267405716688272,1.1771950542855647,39.90449436052033,3.4711107383537545,0.06410578616961397
16,366,-449.11583999999993,0.010000054048832812,0.8179668184812576,39.99999999989193,-2.748374237391018,0.10864547502850543
17,374,-426.07583999999997,0.14126980153390223,1.244937122220348,39.999999612331024,3.3620406155447125,0.06670326273263308
18,383,-400.1558399999999,0.1301958467324149,1.2350508768536335,39.99999578181762,3.0982497953755033,0.06917309776648112
19,392,-374.23584000000005,0.26667470347347,0.7459748154349544,-2.1594480259788753,0.7477401100974461,0.06995790902001445
20,400,-351.1958400000001,0.13343168113909654,1.2764816068798812,39.999999892302654,2.881202036817772,0.06447280905355254
21,409,-325.27584,0.13315807075653127,0.8548237376686728,39.99974850433095,3.1709123992978974,0.06054331337075344
22,418,-299.35583999999994,0.22674481923550605,0.3837831155486048,-19.99764495266748,0.48417794772067246,0.07959961479532321
23,426,-276.31584,0.04068391817113959,0.9468427015383096,39.99999889907564,6.378136281856676,0.048297077961199544
24,435,-250.3958399999999,0.2499401060820736,0.1726301552142249,39.99587464827196,0.35128942028114807,0.09561540263316143
25,444,-224.47584000000006,0.010000000117170331,0.9250236044082838,-19.99999999682521,-0.9528789205365857,0.010899188855992153
26,452,-201.4358400000001,0.1348279629962685,0.9212962611443608,39.998477733078424,9.99990490239464,0.1224524566366319
27,461,-175.51584000000003,0.03830198305877912,0.9317214378863053,39.99940204448903,6.249883024624861,0.04594531498586877
28,470,-149.59583999999995,0.07838856717264293,0.898555124193954,8.592909866048878,-4.159885450304688,0.01875113331148423
29,479,-123.67584000000011,0.22770401210737293,0.1282611585884213,39.994128541777464,0.5451758263002446,0.08480440956459527
30,487,-100.63583999999992,0.09408208734401075,0.9045280441176591,9.108072767012747,-4.216288676505826,0.0010009811420057765
31,496,-74.71584000000007,0.01000341719123733,0.9502554089240224,39.999999531369994,3.732906861888651,0.017567513364911552
32,505,-48.79584,0.2161477162897286,0.8658155392721948,9.201694109581233,-7.099413070702881,0.007905300585141328
33,513,-25.755840000000035,0.2878032521368466,0.8205322679611478,34.552663586831045,-9.88419275660209,0.12916434961200698
