,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,250,-800.2933862399999,1.0174690216720916,19.48801901176671,8.666885542699546,0.2529613108119171,0.08869791780979572,2.052073419146864
1,256,-783.0133862399999,1.1006677951076154,19.378912429927254,8.480574829620107,0.3282420286940808,0.08898657707463559,1.7314748800707342
2,261,-768.61338624,1.1213565934273393,19.09571399781909,8.946972926072089,0.3465641579664439,0.08899829749882225,1.7281546122476827
3,266,-754.21338624,1.2182321909050038,19.295162559078868,8.42725463017186,0.33512484425971983,0.08884085799822329,1.7902276076078452
4,271,-739.8133862399999,1.1388546354825684,19.675820040684464,8.559847572844951,0.31515884009876,0.08898714012056903,2.052410076607601
5,276,-725.4133862399999,1.1085548566627434,-7.865715954551675,8.69713832763657,0.3483238801056143,0.08899831461287175,1.949858558553716
