,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,233,-849.2532479999999,0.18109227850562004,0.9980184255919843,19.50589945120823,8.97422819728516,0.09537906039014815,2.6431179728627128
1,242,-823.3332479999999,0.18295439866777302,1.0202100297782761,19.507029743013526,8.650359216561768,0.12066367921800239,2.756361669110796
2,250,-800.2932479999998,0.18191572556607108,0.9717542825120834,19.50768939774023,8.757537260541156,0.09853035490852258,2.7397862833045683
3,259,-774.3732479999999,0.18464610398706732,1.0188733446924365,19.510499729244074,8.904161010814068,0.1061687735080466,2.9592266574463504
4,268,-748.4532479999998,0.12000000080764744,1.0231189283386146,19.98942741389356,8.523243837649211,0.12772107583780057,4.535319158355717
5,276,-725.4132479999998,0.39999999963111943,1.019737875120876,-5.974267638252222,8.739205032190046,0.10768300502955613,1.6593457285302449
6,285,-699.4932479999999,0.12000030764520603,1.065254681431779,19.962562749748194,8.743743001243576,0.14254779248677224,4.690760337920128
7,294,-673.5732479999998,0.3999999964162985,1.0900908167123167,2.5704705224899413,8.892194357561152,0.1489177400214133,1.8307396965224538
8,302,-650.5332479999998,0.12000000080764739,1.0298331736295747,19.989456522581477,8.84567594146992,0.15691751717282504,5.569556416659002
9,311,-624.6132479999999,0.39999999963111943,0.9660720725091199,19.997952341334233,9.176431114719207,0.1296314945989867,1.9717775078225852
10,320,-598.6932479999998,0.12000030764192889,1.033953257079859,19.962398591650604,9.14026807923554,0.18393581811637988,5.675033668906207
11,329,-572.7732479999999,0.39999999641629785,0.9919408047786195,19.99223838380231,8.934261722380988,0.16273065262659578,2.140223712320564
12,337,-549.7332479999999,0.12000000080764739,0.9685608841456029,19.989464469877312,9.15367593498858,0.21721154121857378,5.8605514533089815
13,346,-523.8132479999998,0.39999999963111943,0.6254917160748164,19.99795281939229,9.346883548395901,0.2010305897097983,1.8464049652204313
14,355,-497.89324799999986,0.1200003076385815,0.5025000502766055,19.962665045791105,9.273397437251784,0.23785274179372118,5.160300373096854
15,363,-474.8532479999999,0.3999999964162978,0.40483099009855006,19.99224717338835,9.09890074048398,0.2556906727020157,1.9241741738825078
16,372,-448.9332479999998,0.12000000080764608,1.014796412592482,19.991358815985386,9.999999999941757,0.1265523248608392,5.218153093613714
17,381,-423.013248,0.39999999963111943,1.0773617448060802,19.997982814221217,9.999999999999108,0.07889931536486047,1.8180352328607443
18,389,-399.9732479999998,0.12000030757812039,0.6191579111778934,19.97056951589647,8.412457191673933,0.27436708172141755,5.483412778416867
19,398,-374.05324799999994,0.39999999641629413,0.3384088723013855,19.99247623382508,6.801244577992133,0.4200126675272723,1.0003219515715223
20,407,-348.13324799999987,0.12000000080764611,0.4149000212741023,19.991375983054013,9.999999999941757,0.39630657311896994,6.461120558236996
21,415,-325.0932479999999,0.39999999963111943,0.45906661577746344,19.997982897724206,9.999999999999108,0.4304210526255523,2.2170643792349973
22,424,-299.17324799999983,0.12000030757736341,0.7832415487382974,19.97063282906573,7.939363034783316,0.32027834748624506,5.468227501481808
23,433,-273.253248,0.39999999641629436,0.6138042315883241,19.992476888983774,6.347805906847533,0.6507712605920379,1.0003225834228262
24,441,-250.2132479999998,0.12000000080764611,0.6305284780444818,19.991376563161893,9.999999999941757,0.5765821985041942,6.4965096763288654
25,450,-224.29324799999995,0.39999999963111943,0.6184182241606659,19.99798292885403,9.999999999999108,0.5046969627612418,2.437754656715591
26,459,-198.37324799999988,0.12000030757781469,0.6062383320297805,19.97063382893316,7.561822796618685,0.30679828515264096,5.6108017886041015
27,467,-175.3332479999999,0.39999999641629436,0.5910891777304571,19.99247692929866,6.8923322446605155,0.6355234341681667,1.0003226505755705
