,initial_losses,losses,initial_reduced_losses,reduced_losses
0,21866.837657771262,21866.837657771262,19878.9433252466,19878.9433252466
1,3994.7772587326763,3994.7772587326763,3631.615689756978,3631.615689756978
2,605.1482807058044,605.1482807058044,550.1348006416403,550.1348006416403
3,361.7203843381671,361.7203843381671,328.8367130346973,328.8367130346973
4,337.5564405080306,337.5564405080306,306.8694913709369,306.8694913709369
5,382.0882816804726,382.0882816804726,347.3529833458842,347.3529833458842
6,422.4571488084545,422.4571488084545,384.0519534622313,384.0519534622313
7,536.0539014347726,536.0539014347726,487.3217285770659,487.3217285770659
8,1362.725688876582,1362.725688876582,1238.841535342347,1238.841535342347
9,945.6447347266378,945.6447347266378,859.6770315696707,859.6770315696707
10,1784.7454788740654,1784.7454788740654,1622.4958898855139,1622.4958898855139
11,2115.4782485170977,2115.4782485170977,1923.1620441064522,1923.1620441064522
12,1729.6449662876366,1729.6449662876366,1572.4045148069422,1572.4045148069422
13,340.55557607120227,340.55557607120227,309.5959782465475,309.5959782465475
14,100.74407064377866,100.74407064377866,91.58551876707149,91.58551876707149
15,41.43781339934934,41.43781339934934,37.67073945395394,37.67073945395394
16,33.09656015287024,33.09656015287024,30.08778195715476,30.08778195715476
17,18.98454768166059,18.98454768166059,17.258679710600536,17.258679710600536
