,lineout pixel,Time (ps),Te_species1,Ti_species2,amp3_general,lam_general,ud_general,Va_general
0,340,1705,0.4712043352260097,0.19544756938852534,1.002468757226184,526.5615138959206,5.029136217392272,-9.275284308857533
1,345,1730,0.5193154336436868,0.19296578018663474,0.9602492266675411,526.5557235025886,5.028306716908213,-8.83309815429626
2,350,1755,0.4914946193662114,0.20608653422705323,0.9753184935705538,526.5257741414313,5.029813807360521,-9.57522977832005
3,355,1780,0.37807964162792623,0.3186434538199769,1.2635427574321267,526.4981275760898,5.061363693396479,-9.98341224027094
4,360,1805,0.5487193743196307,0.33411858380773685,0.8098122497300815,526.5653394703187,5.045056870216788,-9.059333821284225
5,365,1830,0.5587066437298982,0.3085426401586801,0.9826593957925602,526.4928162863508,5.02840241133085,-9.71624524302391
6,370,1855,0.41266688855614214,0.2703675433531366,1.0977726957486595,526.4514896874966,4.990583095283327,-10.252059505538996
7,375,1880,0.4407459485280182,0.35372799655297815,0.8734333272478099,526.5318381281427,4.729436227595311,-5.064123737450284
8,380,1905,0.5481738433244313,0.33405969953245074,0.8043112924766298,526.5652890827782,5.0450829565924415,-9.059491177844917
9,385,1930,0.5532861894988473,0.30598173320539146,0.9830522861634049,526.4926578819851,5.02840411031257,-9.728140644091466
10,390,1955,0.41819281928854074,0.2725211165642819,1.097591701981225,526.4525253371238,4.99052358220079,-10.28358492838827
11,395,1980,0.44259801088105105,0.3516218408792618,0.8747679612171172,526.5339747759806,4.7293653287419035,-4.942509953872506
12,400,2005,0.5465379247723984,0.33360938017844044,0.7741338761551445,526.5649824965282,5.045111893315603,-9.060935861136132
13,405,2030,0.5502507187213299,0.3051765918662111,0.9778571744109161,526.4924680199022,5.028273809328512,-9.741410247554107
14,410,2055,0.41359475745018587,0.2777600295255402,1.0708986841710908,526.450778500887,4.990260762825711,-10.393442461066826
15,415,2080,0.44441131584277394,0.34098737889883696,0.8883056955068895,526.5301272916305,4.731531000172911,-5.2616096050011
16,420,2105,0.51897205200423,0.3544106535726576,0.13648820012208984,526.5499991248786,5.04652439051392,-9.612415703847958
17,425,2130,0.7443768406331428,0.48357678195048376,1.0195447956141819,526.5010864037241,5.019306097463831,-9.001121791363389
18,430,2155,0.3700278994847435,0.34584424016298027,0.4188177026559914,526.461100385173,4.998011191111782,-9.85792620968049
19,435,2180,0.44685634020610976,0.3440352681756059,0.8200110297502428,526.5051083619213,4.721682047377051,-6.563024855108342
20,440,2205,0.4909873303867688,0.40004384583230823,0.8129800494348196,526.5454988754162,5.0432941726257186,-9.895882044841501
21,445,2230,0.7177224827304651,0.5475145644439839,1.0698375656575028,526.5425512987681,4.998036995611743,-5.902182605260179
22,450,2255,0.40973837881557634,0.31742029972525426,0.5920976402342554,526.452723954164,4.999580677419557,-10.47140883776677
23,455,2280,0.4622266773186748,0.35154588030884903,0.7018315877655383,526.5074002573418,4.7136246305004015,-7.015732325620355
24,460,2305,0.4909882862481416,0.4000435398677286,0.8129842717272356,526.5455013010268,5.043294219146219,-9.895953013355712
25,465,2330,0.7177104167064472,0.5475094996726237,1.0698367763159893,526.5424604093324,4.998036256747092,-5.899616453901365
26,470,2355,0.409595623557443,0.3174856873301565,0.5920932150233484,526.4527445111113,4.999576037092879,-10.471256732460313
27,475,2380,0.46220604612328314,0.35152232819591905,0.7018123543229522,526.5074014005692,4.713643483452962,-7.015567027812404
28,480,2405,0.49543246261478874,0.3948297367102842,0.4951291790394486,526.5465562489627,5.043492784446768,-9.82266165726984
29,485,2430,0.7127062281923312,0.5452553342674237,0.7966907162015254,526.5250869938282,4.998043192933503,-6.932039138647437
30,490,2455,0.4086457766594451,0.3177671659998069,0.5995252870074473,526.4515249654135,4.999480264134495,-10.540421134570266
31,495,2480,0.46203336585024574,0.3518727430673474,0.7093993653228003,526.5097467092136,4.711819714918435,-6.88974665597617
32,500,2505,0.4954565217407075,0.3948381191423285,0.49515423712648804,526.546698656065,5.043493991751218,-9.826543854888556
33,505,2530,0.7128106524661578,0.545326026375427,0.7966921133898397,526.5255688009244,4.99804736498886,-6.94601771458408
34,510,2555,0.40866796186614635,0.3177756746684443,0.5995313475504452,526.4515522198831,4.999481261852729,-10.539946457553674
35,515,2580,0.46215266123907833,0.3519638856865231,0.7093997230931258,526.5097232784002,4.7118249442548805,-6.888682245160917
36,520,2605,0.49545604660292375,0.39483805489732215,0.49521441208261324,526.5466889572833,5.04349387272536,-9.826478231369714
37,525,2630,0.7128085199369975,0.5453283966872946,0.796720731341302,526.5254854678462,4.99804648002555,-6.943529282535768
38,530,2655,0.40866737579969625,0.3177764843815704,0.5995514885232472,526.4515560371116,4.999481319700598,-10.539948823855593
39,535,2680,0.46201892855205323,0.35189668143984715,0.7094057060556301,526.5097496337329,4.711826607910248,-6.889504010208806
40,540,2705,0.49545031896712505,0.3948356214800838,0.4952218244027061,526.5466522006233,5.043493572976445,-9.825497571712235
41,545,2730,0.7128084010524088,0.5453286240383196,0.7967250729208396,526.5254771688639,4.998046405332952,-6.943293475680897
42,550,2755,0.4086634292531406,0.3177726599000948,0.5995531954647001,526.4515576422331,4.999480822877218,-10.539748136760094
43,555,2780,0.46202883626443514,0.35190546254973176,0.7094063990782201,526.5097513387649,4.711828354285785,-6.889529504520311
44,560,2805,0.4954491669096139,0.39483524619595534,0.495257218216773,526.5466453547643,5.043493515225417,-9.82536251489146
45,565,2830,0.7127969112173319,0.5453230199480534,0.7967292191603593,526.5252965857935,4.998044581768424,-6.937850458578349
46,570,2855,0.408857954495503,0.31787743930330364,0.5995646379751786,526.4518220343258,4.999489741570972,-10.545072152181174
