,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9029857938196174,0.23118090685996698,0.3418020480961266,0.1446551198264398
1,392,-777.7800903509999,0.22821538753188952,0.48208872274673725,0.9603612409745199,0.030002075961556202
2,395,-762.3900903509998,0.24654641208495318,0.381480942490737,1.5695596924122526,0.03508279402188072
3,399,-741.8700903509998,0.2197978982838347,0.3715219243092763,1.51276912277999,0.03274274103245904
4,403,-721.3500903509998,0.39415426910404777,0.5165835231985114,0.40628761017407317,0.7229957703563646
5,407,-700.8300903509999,0.48208678201295285,0.5365734473796365,0.8481013258191469,1.7204565405291874
6,411,-680.3100903509999,0.18540220040156857,0.2922025634560752,1.997337158601376,0.05772345196027145
7,415,-659.7900903509999,0.027035014265569916,0.0783450923279626,0.047898050332518774,0.507337599565461
8,419,-639.2700903509999,0.010131924710054682,0.1857096743569657,0.17138015030096154,0.18799674779165973
9,423,-618.7500903509999,0.9263859856523113,3.7405990974520957,0.3582945039506291,0.20092095355102818
