,initial_losses,losses,initial_reduced_losses,reduced_losses
0,3.555485493752293,3.555485493752293,3.2322595397748115,3.2322595397748115
1,1.1022498868277375,1.1022498868277375,1.0020453516615795,1.0020453516615795
2,1.0156383461247787,1.0156383461247787,0.9233075873861624,0.9233075873861624
3,1.5197119395459484,1.5197119395459484,1.3815563086781348,1.3815563086781348
4,1.9333025037702336,1.9333025037702336,1.7575477307002123,1.7575477307002123
5,1.5668265926553095,1.5668265926553095,1.4243878115048267,1.4243878115048267
6,1.6007479939266975,1.6007479939266975,1.4552254490242704,1.4552254490242704
7,8.052581238881773,8.052581238881773,7.32052839898343,7.32052839898343
8,9.34816694949626,9.34816694949626,8.498333590451145,8.498333590451145
9,1.8322037824529283,1.8322037824529283,1.6656398022299346,1.6656398022299346
