,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,368,-900.9000903509998,0.9108290342124802,0.05500869760359496,0.27277092131692193,0.14214527763779577
1,374,-870.1200903509998,0.7649469172030716,0.06058506775792316,0.24542733159784771,0.14833096624034042
2,380,-839.3400903509998,0.8731698865529504,0.15972233112337772,0.25472284623712044,0.15822711931954572
3,386,-808.5600903509999,0.7300041018962291,0.22874274262299144,0.3086810826070683,0.15675723738376557
4,392,-777.7800903509999,0.150042139456123,0.7977707058490445,0.299082384334008,0.031930510642265854
5,397,-752.1300903509998,0.8996998740066388,0.2534511908583031,0.28663361614456473,0.18193119018655735
6,403,-721.3500903509998,0.9020052612439904,0.5163292999021456,0.32449529465101706,0.18732847273574607
7,409,-690.5700903509996,0.8121528243073417,0.632464583353635,0.3313615965304452,0.18667286354929621
8,415,-659.7900903509999,0.08813650284562997,0.9088160896387768,0.1631148763793807,0.07528385520832212
9,421,-629.0100903509997,0.09890994822916918,1.148443220278025,0.16735447753738178,0.08707091290810146
10,427,-598.230090351,0.110300621418254,1.0496533053768833,0.15494198033553414,0.08721071997841681
11,433,-567.4500903509997,0.1564525335368836,1.044111544501867,0.17414823627526102,0.0890825332562673
12,438,-541.8000903509997,0.13877008901159277,0.9815869540922068,0.15956798364525537,0.0874830736248411
13,444,-511.0200903509999,0.16323543162007464,1.1723442013744276,0.14999159980277274,0.09052346015261625
14,450,-480.2400903509997,0.13896715310854277,1.014807243854913,0.16805823022799724,0.08805409872617155
15,456,-449.46009035099996,0.08957517719785477,1.2144328113149283,0.1667795566622067,0.09241830870319022
16,462,-418.68009035099976,0.11071754769730015,1.1981244858588083,0.14237641287484482,0.1009664429537015
17,468,-387.900090351,0.14048827701847366,1.293861528342374,0.16227787554824016,0.09855983899413516
18,473,-362.2500903509999,0.1437799100452897,1.201896893266101,0.1586754191270691,0.09795760860730372
19,479,-331.4700903509997,0.10813920434294068,0.7299535549186887,0.162719831167053,0.09739515715043692
20,485,-300.690090351,0.15887015962535914,1.0610697701177343,0.15116208846433724,0.10608766475766526
21,491,-269.9100903509998,0.16323635477802012,0.8689756439978157,0.1797144928132127,0.0989720574050878
22,497,-239.13009035100004,0.11523666799527442,1.1407394525714798,0.17076465877448582,0.10024234293920753
23,503,-208.35009035099984,0.07262824729480988,0.9282123245790961,0.17450145895525937,0.09845376352012894
24,509,-177.5700903510001,0.0837826215994173,0.983078928494839,0.1743244611035384,0.10089458219369485
25,514,-151.920090351,0.05730306684217783,0.8572594096391825,0.1713420398900215,0.1031369337809902
26,520,-121.1400903509998,0.10810349985074937,1.0831008233555985,0.19229796081515238,0.09793255783058868
27,526,-90.36009035100005,0.10926938041632218,0.9399781421237063,0.1670111175170799,0.10340666533527118
28,532,-59.58009035099985,0.18652370761346537,1.2527888132225948,0.17392129548790117,0.10064125213906036
29,538,-28.800090350999653,0.21223456374846375,1.1384597981013247,0.175622039823224,0.1017244802246461
30,544,1.979909649000092,0.10156181750680295,0.58066066132061,0.19204176375377516,0.0929311201795016
31,549,27.629909649000183,0.11629950963288516,0.6267797262795606,0.2029529945714707,0.08907116906155668
32,555,58.40990964899993,0.13536515556754294,0.709697725980929,0.1790563208775467,0.098628900629203
33,561,89.18990964900013,0.1369541353972654,1.0202003509153312,0.1776616816061793,0.09550707077223912
34,567,119.96990964900033,0.063627098148263,1.0255926263497395,0.17834259295439908,0.08909764534494669
35,573,150.74990964900007,0.04402591942628559,0.8632343950814722,0.1374058531927264,0.10187754373723788
36,579,181.52990964900027,0.06377736594192061,1.072102337498227,0.16891467879386524,0.09417341227764035
37,585,212.30990964900002,0.13883140962965823,0.9050313847280734,0.18831232927231906,0.08533807568779653
38,590,237.9599096490001,0.11332037030353924,0.793283634719622,0.18203477968943452,0.08509363227942625
39,596,268.7399096490003,0.12759953222342707,0.9429995162065887,0.17305551878827682,0.07466521950627614
40,602,299.51990964900006,0.1581116095837676,1.120634512168758,0.149610362767602,0.07597438750497403
41,608,330.29990964900026,0.22162560339182685,0.5412935789464258,0.8153280557390226,0.031029807512661822
42,614,361.079909649,0.8960239494934186,0.13051964630467086,0.29827334234282504,0.1641613423544519
43,620,391.8599096490002,0.6957212061818595,0.12213995343190631,0.2991007213551659,0.14669345961843816
44,625,417.5099096490003,0.7650312670304278,0.01482833253422413,0.25591360831484883,0.16122946081741749
45,631,448.28990964900004,0.7845345777175592,0.21628936199466686,0.2583204661229026,0.14898841830642415
46,637,479.06990964900024,0.7236077381709459,0.16257711538433198,0.2590338305206413,0.13226614078786159
47,643,509.849909649,0.3121236789190444,1.4564754800460504,0.15287666010399126,0.030103926118894307
