,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,0.8129968127387842,12.09486200835159,1.4800231045472039,0.08261531518820907,0.14015419614288746,6.63011092552872
1,249,-796.1057243508039,0.8457676706184528,12.944299868222402,1.2605089441773671,0.13645330490944405,0.13984862998837186,4.205678687093703
2,256,-775.945724350804,0.9850883125170761,19.212179245300668,0.9870079417522675,0.11422559423624044,0.12702527549935824,5.086651767014246
3,263,-755.785724350804,0.9063894857208848,18.708868119857144,0.7840401315846108,0.16769276150427953,0.13918439959981577,3.543545259989167
4,270,-735.6257243508039,0.9041639504939618,19.962092166755937,0.6545532361833324,0.17949080367575815,0.1369255774264021,3.4304476479828345
5,277,-715.465724350804,0.8845281943803213,19.98663032727481,0.36218389481051005,0.18285898500242692,0.13568153098951496,2.8581891269879347
6,284,-695.305724350804,0.8977036336350179,12.170882112260514,0.42522526489757695,0.07298523419529096,0.1467500771173464,6.8212594713713965
7,291,-675.145724350804,0.8778697962062277,20.0,0.5368680425928396,0.21892493673806318,0.15569003373611998,2.711544688296592
8,298,-654.9857243508039,0.8917306289195567,19.99802976280052,0.5213924969138013,0.20908408087799854,0.16004701471814153,2.81430216502208
9,305,-634.825724350804,0.9042569748145366,19.999818823268576,0.59429704250336,0.23042520412654105,0.1597461386225545,2.7304532834420403
10,312,-614.665724350804,0.9267012915822492,19.969383584043804,0.5050259266580923,0.2344854833947922,0.15005676143930535,2.6302734079329717
11,319,-594.505724350804,0.9818906038061789,19.98653076797882,0.5155648783371731,0.24480074139173946,0.15443616020218848,2.634744546165487
12,326,-574.345724350804,0.8338961216587667,11.99905817647992,0.29502208026854504,0.07141331235752987,0.16140895897580065,6.999939079948797
13,333,-554.185724350804,1.0169406912396177,20.0,0.5523985452068949,0.2678226512398916,0.13785298802769785,2.543329091139871
14,340,-534.025724350804,1.0414609258572662,19.998028136019443,0.3077311946102874,0.28795028529210476,0.13826869462016692,2.3667217535767637
15,347,-513.8657243508039,1.007239990903258,19.999818821144075,0.5080973650242129,0.2892326124777941,0.15304060817913856,2.515740009252706
16,354,-493.70572435080396,1.0180418838197653,19.97033669550685,0.6888243048115292,0.2941360719313576,0.15435259269822688,2.535283306235767
17,361,-473.545724350804,1.066650459364136,19.986565186212324,0.5225808225184885,0.3012202690025497,0.15084116975945863,2.527531804737519
18,367,-456.265724350804,0.8270543516787402,11.997736695649287,0.2013364661230348,0.07140394619284916,0.16911281872211023,6.999939082959269
19,374,-436.10572435080394,1.0654406219604884,20.0,0.4753034492996804,0.28621909978319166,0.15344815623392297,2.4786201786436965
20,381,-415.9457243508041,1.1054308525110894,19.998028121239116,0.3291790983306697,0.2992283305463234,0.1559169213440765,2.5812434942182234
21,388,-395.785724350804,1.0751108137268444,19.999818821103652,0.5170936025806512,0.28877092432298823,0.15329250457520854,2.5239419867748647
22,395,-375.6257243508039,1.1086595190507544,19.97033186497991,0.5657130101755072,0.30885164161235296,0.16643819703016974,2.5998237198437586
23,402,-355.46572435080407,1.0276352125308108,19.986564791480326,0.5269142855913138,0.3140702188559902,0.1559380402135773,2.524843203810512
24,409,-335.305724350804,0.7990225768038747,11.551228256080247,0.4465742480065522,0.0698569624671869,0.19671342893070395,6.99993908640966
25,416,-315.1457243508039,1.1059646865588981,20.0,0.5707638024829471,0.29856537982019754,0.1635291590069491,2.479600595880331
26,423,-294.98572435080405,1.1105393116942814,19.998028088752243,0.47868230520430544,0.3143239808429702,0.17169072812763042,2.4629506763328575
27,430,-274.82572435080397,1.0880923359831562,19.99981882097748,0.39464218753472835,0.3175103922847763,0.16169810388317277,2.3584220416585366
28,437,-254.66572435080388,1.1079847052973062,19.97032596821944,0.41892566226563943,0.2979272153061311,0.15628246841700563,2.530632535069846
29,444,-234.50572435080403,1.1229643969015408,19.986564414888065,0.45801829911431824,0.2933349124608067,0.16295730687584517,2.6751436568527676
30,451,-214.34572435080395,0.7455563963719506,11.980214322885377,0.05122367857738297,0.0698730036030154,0.20211533482054972,6.999939089141993
31,458,-194.1857243508041,1.0192946862350598,20.0,0.636839680030139,0.2965029337404606,0.16305247517944604,2.6408187023115257
32,465,-174.025724350804,1.0431743476439275,19.998028122324484,0.5513283327240188,0.30784657762366424,0.15968960204631272,2.5513934612755143
33,472,-153.86572435080393,1.0236960541917763,19.99981882110727,0.5946504934518906,0.3142205499078454,0.1611827006546028,2.4236924963185107
34,479,-133.70572435080408,1.0040949692888808,19.97033181479165,0.6487228982254436,0.2981012465908114,0.16819680074809445,2.600739784969919
35,486,-113.545724350804,1.0627599274261748,19.98656544063749,0.4665431371985491,0.2948891947928901,0.1606417742824711,2.5879000953497204
36,492,-96.26572435080402,0.8577605769174179,11.824464236125305,0.20800403187137206,0.069882489545726,0.20749905093752458,6.99993909373653
37,499,-76.10572435080394,1.0864940062639366,20.0,0.23121601833157612,0.2849275183793405,0.15755080522837372,2.5153799619197397
38,506,-55.945724350804085,1.0745615591634172,19.998028187413695,0.4793972127967301,0.2834637243154103,0.16824028399863672,2.5580247115623376
39,513,-35.785724350804,1.0406721302119781,19.999818820978263,0.451670016785485,0.31101661445418227,0.1673906665066148,2.3095628663618037
40,520,-15.625724350803921,0.9583070567299878,19.970319870789517,0.3427777519995523,0.3311940065413539,0.16986836391553214,2.164588358097177
41,527,4.5342756491959335,1.1003433804863878,19.98656525165891,0.4336317897456645,0.31593529212380006,0.16827481182580284,2.266997900442339
42,534,24.694275649196015,0.8290326673197417,11.512388278245997,0.5350244455393423,0.07134583516147641,0.18312353180261362,6.999939095501828
43,541,44.8542756491961,0.8358190140171128,20.0,0.587578166238039,0.28806889805862723,0.19027491634985313,2.132574468410935
44,548,65.01427564919595,1.0478993757202317,19.998028133323274,0.5665115609186842,0.31327908069492966,0.17401172360203945,1.971190547559487
45,555,85.17427564919603,1.0549596737841105,19.999818824050678,0.8308368525976562,0.24464519761108283,0.1644165063646402,2.441860100718627
46,562,105.33427564919589,0.6725131082003597,19.97034941921494,0.6844127947034515,0.3017459442613845,0.15734146354173673,1.8524530406187467
47,569,125.49427564919597,0.6430353094009588,19.986574657783784,0.7859956247139479,0.2857866239356508,0.16163280719854892,1.8838137248715427
48,576,145.65427564919605,0.3575653959597185,17.43078946096579,-0.5246964720630416,0.010442278520998573,0.4322245043368671,6.999939088757785
49,583,165.8142756491959,0.29189178128235993,20.0,0.3590112954087772,0.13692590749482575,0.38163775138051287,1.0004753432361846
50,590,185.974275649196,1.2987374138113186,19.998026538689707,14.879640234286569,0.30316385396068835,0.2549560054121216,6.923776769684354
51,597,206.13427564919607,0.21110245978182565,19.999818788356478,0.16558038674642717,0.2975016698448013,0.31575841561634344,1.0000147738192302
52,604,226.29427564919592,0.2089512252480942,19.969277412192803,0.10606123992023342,0.28848497018503444,0.3019958316502351,1.0000810638335313
53,611,246.454275649196,0.2509486586964604,19.988101838997785,0.21378580946768366,0.2705782053335961,0.2638829786858036,1.0003397071721236
54,617,263.734275649196,0.31333007444467154,17.382610585924,0.2280672259240646,0.010409947191104895,0.28155716196102465,6.999939087703021
55,624,283.89427564919606,0.27390536969355433,20.0,-0.23609277524131755,0.13728465866661282,0.2597401096296809,1.0004743137116445
56,631,304.0542756491959,0.9615286628347638,19.998025874260755,14.859881843076288,0.27062999584675546,0.2432381635080157,6.923628922026962
57,638,324.214275649196,0.20205207724387664,19.999818794403765,0.5513691565202059,0.2583583148288251,0.2874151400973844,1.0000147725890776
58,645,344.3742756491961,0.18429686689827704,19.968962786827568,-0.0984753751886771,0.28579672455362276,0.3012969326501251,1.0000810331043992
59,652,364.53427564919593,0.1815478176910599,19.988062657842207,-0.13962187199701148,0.25568076580131177,0.2842159731775089,1.0003391920925544
60,659,384.694275649196,0.2819480690923839,17.259340336770073,0.457177573625831,0.01034283034813862,0.24209794336985171,6.999939085041852
61,666,404.8542756491961,0.010002518279426942,20.0,-20.467796277339065,0.24152845537744505,0.11556229581040017,1.0004729606090257
62,673,425.01427564919595,1.623106393419215,19.9980180214328,13.114348187562122,0.22966697481112414,0.18808305242800571,6.916740460905389
63,680,445.17427564919603,0.021520219886380407,19.99981871671735,-20.498845535874697,0.2172189273092132,0.31257778971033007,1.0000147722075237
64,687,465.3342756491959,0.08373240809650241,19.96670561623454,-20.49970343573527,0.19704859222456697,0.36569951408644336,1.0000810296136482
65,694,485.49427564919597,0.031129857084942023,19.987748869960647,-20.498815517987182,0.19904724577239188,0.294544223833745,1.0003390742919966
66,701,505.65427564919605,0.2759980449077681,17.25887618504322,1.1776899470132598,0.010342376750224279,0.2400716382367123,6.999939085019626
67,708,525.8142756491959,0.010002518279538424,20.0,-20.467826371584465,0.15381092005207841,0.1155873397876042,1.0004729605634906
68,715,545.974275649196,1.0823715889118306,19.998017970391857,10.50877949913826,0.1181185094146652,0.11915774031419347,6.917591592896193
69,722,566.1342756491958,0.021522141510963363,19.99981871620058,-20.498845556696402,0.1252422606481357,0.3126286822144483,1.0000147722073884
70,729,586.2942756491962,0.08377217267981225,19.96669660124408,-20.499703436434377,0.10528867319478108,0.36581202976270666,1.0000810296102491
71,736,606.454275649196,0.031131767117184954,19.98775101554002,-20.4988154978915,0.13393311951874037,0.29456465652138275,1.0003390742397462
