,lineout pixel,Radius (\mum),lam_general,amp1_general,amp2_general,amp3_general,Te_electron,ne_electron,m_electron
0,203,-900.0409043519999,526.7775130374117,1.0104138361652801,1.0104138361652801,0.5416113362430655,1.8387211728275428,0.5008637402796201,2.0311941269147793
1,212,-874.1209043519999,526.7980719469851,1.0104138361652801,1.0104138361652801,0.5370813389721564,1.9875760052135016,1.079013737335158,2.0300157203758014
2,220,-851.0809043519998,526.3825963545643,1.0104138361652801,1.0104138361652801,0.5267691365419837,0.012658352452664287,0.08520090249892143,2.0280930957489836
3,229,-825.1609043519999,526.4170905961112,1.0104138361652801,1.0104138361652801,0.4518911217177117,0.014419266333428762,0.08582943079934315,2.0281847612551385
4,238,-799.2409043519999,526.4469819402466,1.0104138361652801,1.0104138361652801,0.38745544171331053,0.010218627540469202,0.070432138827021,2.0262208934459514
5,246,-776.2009043519998,526.4370600514425,1.0104138361652801,1.0104138361652801,0.4583640297268677,0.010016883050347284,0.06237670406274441,2.025266632482155
