,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,233,-849.2532479999999,0.22051336377436265,0.9952897563219817,19.56042805746503,9.221273858944272,0.09832671507469437,2.3510634993473554
1,242,-823.3332479999999,0.12418361438733089,1.03483248284638,19.74370689129706,8.704009921509247,0.12623136267139984,3.9330557155041506
2,250,-800.2932479999998,0.12465963573537307,0.9795778408635816,19.728421495631146,8.782908383743717,0.10264145483764259,3.832947344055187
3,259,-774.3732479999999,0.12019183021076352,1.0202544129158986,19.854903097990174,8.900436507536913,0.11101863514161427,4.302168486200376
4,268,-748.4532479999998,0.12000002208829462,1.0168252155220014,19.977038807623643,8.54589787086195,0.1287559190270372,4.55041587853367
5,276,-725.4132479999998,0.3999985788549732,1.0277691465996315,-4.856284819373968,8.741818788814221,0.1071276167597437,1.6607180149983045
6,285,-699.4932479999999,0.12853996827361536,1.059183325025856,19.720570590592054,8.740936375149971,0.14203401829584433,4.412140437790222
7,294,-673.5732479999998,0.39421717927508226,1.1103299568256193,19.100204308114442,8.933259546493122,0.1594337734390162,1.801462248985573
8,302,-650.5332479999998,0.12204340590329044,1.0282550797822407,19.796634748394368,8.834845361743206,0.15608343299053115,5.482952146191035
9,311,-624.6132479999999,0.12000037669845738,0.9824837606571198,19.956817582937823,9.207271492987001,0.14481403518753944,5.54216508482767
10,320,-598.6932479999998,0.12512983609206849,1.036204315676235,19.762828713588256,9.134621237552384,0.18263143369296625,5.472393502447738
11,329,-572.7732479999999,0.12000004156840538,1.0253310571656635,19.96946869820684,8.96286358939117,0.17651360007818973,6.045006082142794
12,337,-549.7332479999999,0.12021214575999964,0.9864257183798281,19.867858040681313,9.183443988909332,0.21587635307665176,5.957111972738549
13,346,-523.8132479999998,0.12000111754566518,0.6715358138662114,19.964588675415413,9.386653556900939,0.20922708582131144,5.283619535077012
14,355,-497.89324799999986,0.12000137750268768,0.5036127090525782,19.96615894716969,9.285613736969832,0.2374741961246038,5.174833950958191
15,363,-474.8532479999999,0.12000030243541811,0.43676524199265077,19.979670448624958,9.142811892431354,0.2611409657750115,5.531715518623477
16,372,-448.9332479999998,0.12000000000005269,1.0152801705900756,19.999278255097543,10.0,0.12655038901331359,5.218302798512214
17,381,-423.013248,0.12000000058049705,1.0317368053512126,19.993285229962268,9.999999720129878,0.09921853410698184,4.890770796252812
18,389,-399.9732479999998,0.24411389032111439,0.5832082512320221,19.520846355310184,8.34778395465153,0.2727081849993415,2.838924038359086
19,398,-374.05324799999994,0.22943609148229177,0.36979075169753256,19.524067079067713,8.834320906061286,0.312114144891273,2.47839990907246
20,407,-348.13324799999987,0.24392722409409306,0.42682986248866356,19.519632367415873,8.222125111981548,0.3100637258290737,2.787907277558592
21,415,-325.0932479999999,0.2522722863848028,0.5426874396189367,19.511017698465608,8.21942938807518,0.30997189020431076,2.7680831029729074
22,424,-299.17324799999983,0.2539417847464527,0.7515462466963991,19.509943195453523,7.874100623181491,0.3207070353018279,2.789962451864736
23,433,-273.253248,0.2701953878310539,0.9303460836293985,19.50889931357259,7.699236276273027,0.2738990973857422,3.3515700692140107
