,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,358,-952.1792999999998,1.999869723979742,0.850316971045222,1.062066681930138,3.74799530128621
1,363,-926.5292999999999,0.17668457706821342,0.050000004054821495,0.4338115346201873,0.6726023815952735
2,368,-900.8792999999998,0.24587860129213512,0.45703575607933306,0.6285937991674886,1.0222464802712314
3,373,-875.2293,0.3400074430243356,0.7802500480329776,0.6958217376619655,1.0256507282698155
4,378,-849.5792999999999,1.9747946613377774,1.9999999417147645,1.3055377601258493,1.1225837738890856
5,383,-823.9292999999998,0.5826221708592918,1.9909442098970305,0.025748888848737668,1.1376602847602293
6,388,-798.2792999999999,0.41484693304338005,1.4351297802404719,0.2929440050573534,1.0907200410266653
7,393,-772.6292999999998,0.3620682204668551,1.2125926130232445,0.22930973841908264,1.0849445536802074
8,397,-752.1092999999998,0.4340533678074414,1.4558108534112044,0.5519849209578699,1.041018969364448
9,402,-726.4593,0.43010627291484516,1.1265666494414317,2.496381187116673,1.0040080857244906
10,407,-700.8092999999999,1.3891509551427064,1.9998765933388953,0.030160664763607542,1.1209031232185471
11,412,-675.1592999999998,0.5447372082350131,1.8877648066944683,0.022519849064808917,1.1931656623241966
12,417,-649.5092999999997,1.9998991810646478,0.14691046832932492,0.09461853813985045,0.2700959726594506
13,422,-623.8593000000001,0.18957191343013516,0.09745700877625504,0.06402413413853689,1.1971554267309326
14,427,-598.2093,0.18964954205255596,0.10459613687507399,0.08936778354820708,1.2823827922370759
15,432,-572.5592999999999,0.19489334627241636,0.10990343555821666,0.07561085426381202,1.181925255045499
16,436,-552.0392999999999,0.2428081380747097,0.46436871220967507,0.5916566019152005,1.294368937881252
17,441,-526.3892999999998,0.4740313880005819,0.12110451414972391,0.20092880717010933,0.46495108155849
18,446,-500.73929999999973,0.18009784074566917,0.11514096600506889,0.047801216331795675,1.2451215972808454
19,451,-475.0893000000001,0.19478671923906432,0.11721047593422376,0.036719288129128745,1.3260638501946145
20,456,-449.4393,0.18307584998536391,0.1209281086250489,0.06281303408403141,1.2197255795672752
21,461,-423.7892999999999,0.1941009967819069,0.12205516661221946,0.062403955809990225,1.2079719776148086
22,466,-398.1392999999998,1.9999999233726358,1.9999946056364462,0.01027037663347998,3.7499999550881298
23,471,-372.48929999999973,1.9999999614794488,1.9975763152667585,0.02450178983289633,3.7499993312280786
24,475,-351.96929999999975,0.8224073175363649,1.9741168197103947,0.11124693092495543,1.1003671676378288
25,480,-326.3193000000001,0.4233894688804419,1.3987701013622835,0.07584087107655793,1.1454559492939969
26,485,-300.6693,0.19493213583620925,0.1252229414649577,0.06781586736133335,1.2476198052024423
27,490,-275.01929999999993,0.2919761833547641,0.19689924636807632,0.39915516128039763,3.7499178103687663
28,495,-249.36929999999984,0.20570508201623203,0.12293932385341952,0.05621866894726045,1.2468625763059527
29,500,-223.71929999999975,0.20345739629330564,0.12740476603003903,0.039885679559029066,1.2065343550463246
