,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,209,-901.27584,0.10325352938061991,1.0429102738765454,-19.999703821252442,1.825175138946328,0.07472575436310804
1,227,-849.43584,0.07536113738145708,0.42974618878071275,11.162346998722569,1.5659084539137051,0.13482181419965766
2,244,-800.47584,0.07877963035421148,0.4475214471076031,31.94393307011019,1.3414110443279537,0.159579760938901
3,262,-748.63584,0.08548877248072828,0.45831167294403025,32.32912623826936,1.6939832049587018,0.15262714665007582
4,279,-699.67584,0.09722630324344542,0.5687250754064062,20.555763327742582,1.4578918913617063,0.14296372538146795
5,296,-650.71584,0.11912230215363932,0.6447733681612561,16.051978061162828,1.5229262712826603,0.15251518867237457
6,314,-598.87584,0.11967969003743917,0.7032130552615266,38.575999296038965,1.5626722711026488,0.20124110232157175
7,331,-549.91584,0.13584930217233934,0.9954826867694015,39.99029214850171,1.6340140546358057,0.19652452711533952
8,348,-500.95583999999997,0.10697689098145836,0.8566875308482848,39.99970372643341,2.2180026730080122,0.22179996791902884
9,366,-449.11583999999993,0.1077992289155328,1.0261451161192747,39.9999980517782,3.369846909818623,0.14976313556739287
10,383,-400.1558399999999,0.10480085112280414,1.0683667020682457,39.99999835301559,3.218556741676542,0.12407493381688066
11,400,-351.1958400000001,0.09445643814591806,0.9741247833883585,39.999791494070585,2.8909786095819907,0.16163995868754777
12,418,-299.35583999999994,0.010000000133107234,0.4219761249956587,-19.66804759726024,-2.07816730409378,0.36695423082406525
13,435,-250.3958399999999,0.01,3.749999975289843,39.99999999996163,1.0666963065363095,0.017801783325104105
14,452,-201.4358400000001,0.22187532189819753,0.15498822327735576,39.99859731451128,0.41039861259617716,0.08640073763149678
15,470,-149.59583999999995,0.22070990146330802,0.13260712654638884,39.99487558551852,0.1333904108747106,0.08572717886505812
16,487,-100.63583999999992,0.22930149276502138,0.1310519954872014,39.98666879331486,0.1576429400463848,0.08983228084630178
17,505,-48.79584,0.23308775770074558,0.12866603293389028,39.997216151696136,0.7100394037432096,0.08623178879701063
