,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,358,-952.1792999999998,0.22203001004036563,0.03566908287741809,0.2512520701905826,0.5458676270635333
1,363,-926.5292999999999,0.18675659206969591,0.04822848677123495,0.4158649504887469,0.6400002559923156
2,368,-900.8792999999998,0.04366395537586557,0.020077244442209034,0.15974917556378146,1.0889082899165146
3,373,-875.2293,0.32144660179967777,1.0331032803644487,0.14389231129364144,1.2427756612269685
4,378,-849.5792999999999,0.272506803146393,0.05080212394197871,0.3289852980031989,0.5904853599800842
5,383,-823.9292999999998,0.23474512665300273,0.06805043145786113,0.5460209925493741,0.7226144022627491
6,388,-798.2792999999999,0.09875737482373606,0.2765730321040746,0.030074727306239023,1.2348358798874959
7,393,-772.6292999999998,1.1573723014507167,0.36179261622257064,0.40232882604265224,1.276467695257823
8,397,-752.1092999999998,0.16578733658525724,0.0799943483736453,0.20271736633822401,1.1280903750683147
9,402,-726.4593,0.17706366112320493,0.08258493748443073,0.1735378239759166,1.0406855534397808
10,407,-700.8092999999999,0.012509765016755174,0.0294383063631423,3.4260937507757396,0.037459128116458934
11,412,-675.1592999999998,1.9967403056187945,0.02003895324487635,0.01,0.31808642562980965
12,417,-649.5092999999997,0.011248681781170718,0.020001668600116394,0.07676389611866179,0.9662204224555984
13,422,-623.8593000000001,0.015352531782013044,0.0200204527512182,0.08312985191449812,1.0328675742681435
14,427,-598.2093,0.18966073767780783,0.10459629241468997,0.0906090786571605,1.2823336292907996
15,432,-572.5592999999999,0.1948675840981734,0.10991146252768899,0.07428758612492932,1.1819197747203531
16,436,-552.0392999999999,0.1799797304884576,0.11532629852574283,0.025474487868758142,1.2443087810720546
17,441,-526.3892999999998,0.18175227766658744,0.11756734145475782,0.04441144152553727,1.3010668709663078
18,446,-500.73929999999973,0.1800947216257217,0.115141811498581,0.045729194515118296,1.2451566590139798
19,451,-475.0893000000001,0.1947937260634113,0.11720913295140956,0.03966044852822636,1.325969558130651
20,456,-449.4393,0.18308832915756493,0.12092876217563572,0.06512253556527622,1.219374502378947
21,461,-423.7892999999999,0.1940973245025884,0.12205356548833557,0.06011956942936,1.2083128825787282
22,466,-398.1392999999998,0.08118684661397767,0.23848455779469843,0.3933272226689681,1.0625205088390035
23,471,-372.48929999999973,0.3750964369108608,0.1695775098237388,0.33484421236600265,1.1194620902176977
24,475,-351.96929999999975,0.1975809523891661,0.1240799939703574,0.0692582769386385,1.2398884591194324
25,480,-326.3193000000001,0.1943782629548603,0.1269843409225744,0.08099002856519609,1.2450633036829493
26,485,-300.6693,0.19494438264840333,0.12521892071367413,0.06759659054529107,1.2473929960334431
27,490,-275.01929999999993,0.2919845612301104,0.19690009715285767,0.399527029351187,3.7496742129053637
28,495,-249.36929999999984,0.20572833194105208,0.12293213022087927,0.06039450938470376,1.2468107079122408
29,500,-223.71929999999975,0.2033936040607307,0.12742159134840927,0.035991139065439076,1.2068653867889676
