,initial_losses,losses,initial_reduced_losses,reduced_losses
0,18127.11605587199,18127.11605587199,5.849909980273014,5.849909980273014
1,12946.306206439724,12946.306206439724,4.177979864601195,4.177979864601195
2,12711.776948999235,12711.776948999235,4.102293525994525,4.102293525994525
3,16471.56334510606,16471.56334510606,5.31563666863719,5.31563666863719
4,18831.512370806337,18831.512370806337,6.077229925712826,6.077229925712826
5,17717.039430586967,17717.039430586967,5.717571701225341,5.717571701225341
6,19878.181903655393,19878.181903655393,6.415006907301575,6.415006907301575
7,27422.804978148422,27422.804978148422,8.849777318923556,8.849777318923556
8,22916.428952342765,22916.428952342765,7.395497774015801,7.395497774015801
9,21461.568483083465,21461.568483083465,6.925991055308182,6.925991055308182
10,22095.64635499189,22095.64635499189,7.130618115658789,7.130618115658789
11,15740.308832996336,15740.308832996336,5.079649153837524,5.079649153837524
12,18464.397052467288,18464.397052467288,5.958755946838121,5.958755946838121
13,20786.30340481004,20786.30340481004,6.7080722253880785,6.7080722253880785
14,21581.025300602192,21581.025300602192,6.964541678962852,6.964541678962852
15,25314.91534670256,25314.91534670256,8.169527655695148,8.169527655695148
16,19594.901823076394,19594.901823076394,6.3235878991436385,6.3235878991436385
17,20539.35488012745,20539.35488012745,6.628377990811452,6.628377990811452
18,21436.114932711946,21436.114932711946,6.917776787914914,6.917776787914914
19,20718.919039337034,20718.919039337034,6.686326214004915,6.686326214004915
20,24375.986951879746,24375.986951879746,7.866520460799608,7.866520460799608
21,14914.10743166858,14914.10743166858,4.813020760857321,4.813020760857321
22,17100.53709072848,17100.53709072848,5.518616545883267,5.518616545883267
23,20031.33189619645,20031.33189619645,6.464430856874318,6.464430856874318
24,19079.94338391889,19079.94338391889,6.157402582992509,6.157402582992509
25,18092.592430130055,18092.592430130055,5.838768654639059,5.838768654639059
26,15817.57804422105,15817.57804422105,5.104585162881547,5.104585162881547
27,16634.79878746034,16634.79878746034,5.3683153540066275,5.3683153540066275
28,15056.261619797242,15056.261619797242,4.85889618865887,4.85889618865887
29,16141.241265400526,16141.241265400526,5.209036455739673,5.209036455739673
30,24402.69678174874,24402.69678174874,7.875140149659127,7.875140149659127
31,31563.21534033891,31563.21534033891,10.1859538969048,10.1859538969048
32,27151.54048871065,27151.54048871065,8.762235934008018,8.762235934008018
33,26625.380017241372,26625.380017241372,8.592435543047527,8.592435543047527
34,26451.050272953566,26451.050272953566,8.536176549183065,8.536176549183065
35,27849.446592692388,27849.446592692388,8.987461384674988,8.987461384674988
36,27177.105127174316,27177.105127174316,8.770486051303552,8.770486051303552
37,29308.596939278705,29308.596939278705,9.458352515338271,9.458352515338271
38,25560.692089595756,25560.692089595756,8.248843737565997,8.248843737565997
39,25111.65576372639,25111.65576372639,8.103932540654593,8.103932540654593
40,30603.65419712412,30603.65419712412,9.876288184439964,9.876288184439964
41,34907.583409449224,34907.583409449224,11.265234908009559,11.265234908009559
42,28867.515613946754,28867.515613946754,9.31600852420265,9.31600852420265
43,30464.728600857252,30464.728600857252,9.831454674817584,9.831454674817584
44,32585.737435956875,32585.737435956875,10.51593811467934,10.51593811467934
45,35241.6478598199,35241.6478598199,11.373042843715075,11.373042843715075
46,34116.471871461166,34116.471871461166,11.009930574583265,11.009930574583265
47,31660.702847999743,31660.702847999743,10.217414673249989,10.217414673249989
48,34329.90828193745,34329.90828193745,11.07880991446008,11.07880991446008
49,32128.965230853682,32128.965230853682,10.368530425937871,10.368530425937871
