,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,242,-823.33338624,1.1695838326375965,19.46021373504007,8.503305371504979,0.1913825627636469,0.0999394567097004,2.643957364085315
1,250,-800.2933862399999,0.9974833642349412,19.683717169172184,8.729380296145443,0.11713300079161441,0.09993903642072398,4.036287329025605
2,259,-774.37338624,1.1021624438704558,19.68322575750156,8.78620704207939,0.11742476168215026,0.09993908930938517,4.38568413733152
3,268,-748.4533862399999,1.162879201783621,19.310929742007346,8.279443429620319,0.17986767489298636,0.09996862092252953,3.105861697184876
4,276,-725.4133862399999,1.054334834795998,-7.317068073928803,8.725667718722537,0.3999795753899205,0.09997254086942255,1.6950697277082476
5,285,-699.49338624,1.2154370483624166,12.022920571552568,8.571668550426942,0.3999795764239425,0.09997273953720215,1.7240790645983166
6,294,-673.5733862399999,1.267041863832885,-10.235812915874684,8.792118491307008,0.3999795811101621,0.09997317165140145,2.0130708503104895
7,302,-650.5333862399999,1.2206343786657432,6.652361486809063,8.554940268003715,0.3999795832703132,0.09997342537298662,2.105102646505641
8,311,-624.61338624,1.150650216768009,16.003928694318496,8.980616017328803,0.39997958213791956,0.0999736957744754,1.9952701709260832
9,320,-598.6933862399999,1.2716739151381715,-1.7216331063101293,8.934907703267886,0.39997959107942066,0.09997455107499911,2.202690379603158
10,329,-572.7733862399999,1.270030138118944,5.7113350883491485,8.524473805299468,0.39997959122709037,0.0999746949352807,2.228306141069732
11,337,-549.73338624,1.3031689922504757,2.4168926111132834,8.500003932347713,0.3999797577545929,0.09999997460135443,2.3175937653987027
12,346,-523.8133862399999,0.9335469043479979,19.997787181097728,9.999992781842145,0.39997971104747077,0.09999997460347154,1.4720680662977292
13,355,-497.8933862399999,0.7150202860034005,19.997787403123795,9.99999278196891,0.3999797089454581,0.09999997460346266,1.3277401887868348
14,363,-474.85338623999996,0.7134048988498477,19.99778758340203,9.999992782041637,0.3999797086300719,0.09999997460345184,1.3558755127227327
