,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,563,99.44990964900035,0.18774289635223712,0.12311612344045204,0.038789306664507375,1.2985556553742474
1,567,119.96990964900033,0.19718492188484862,0.12250151154868667,0.07402308208919862,1.2337850700143909
2,571,140.4899096490003,0.21100944319398904,0.11815458591979568,0.07975058756574026,1.2097992468254153
3,575,161.0099096490003,0.20840831398909496,0.1139448413096303,0.05944379724692565,1.2673681010435194
4,579,181.52990964900027,0.1878639385523793,0.12245616385750906,0.041231040804036244,1.2871525758085756
5,583,202.04990964900026,0.18358448314498277,0.12036467669278064,0.04045913937609762,1.262159156407739
6,586,217.43990964900013,0.06478114041797166,0.11806738029918161,0.05144932129448149,0.6147997271237099
7,590,237.9599096490001,0.20002257710688112,0.11681095793343635,0.052896675340015416,1.317008156748054
8,594,258.4799096490001,0.1887566773167481,0.12029915483933566,0.0316169941029018,1.3145023066461512
9,598,278.9999096490001,0.1886262259734477,0.11999097440430537,0.042085145444379496,1.214901973437892
