,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9033323400384387,0.23101010413631728,0.34176162843880475,0.1446721826963839
1,390,-788.0400903509999,0.768764497582545,0.33071597002190267,0.3646643210370264,0.13610054952560935
2,392,-777.7800903509999,0.22799081365510918,0.4821924305894632,0.9610160990819345,0.030001745069751975
3,394,-767.5200903509999,0.6316440099460825,0.5407018472348616,0.4488248334795577,0.13535786650175957
4,395,-762.3900903509998,0.7653070294027182,0.4388982634634155,0.39866755865377307,0.1472515245583837
5,397,-752.1300903509998,0.8836859903501214,0.29165715751382604,0.3440892262066606,0.16377531632930417
6,399,-741.8700903509998,0.7683339911894513,0.4296098316251617,0.3835360356418248,0.1552605852169735
7,401,-731.610090351,0.7666234461198221,0.6194633022228148,0.4222234557865046,0.1567222714603766
8,403,-721.3500903509998,0.8816110322702783,0.6603000657466975,0.38676677923547526,0.16962631873704961
9,405,-711.0900903510001,0.8952377642219955,1.284018750793348,0.3600154346727159,0.18254724225595947
