,initial_losses,losses,initial_reduced_losses,reduced_losses
0,75.84279272248249,75.84279272248249,68.94799338407498,68.94799338407498
1,42.68928133684556,42.68928133684556,38.8084375789505,38.8084375789505
2,72.8153590186567,72.8153590186567,66.19578092605154,66.19578092605154
3,60.60010929633829,60.60010929633829,55.091008451216624,55.091008451216624
4,44.66263690813274,44.66263690813274,40.60239718921158,40.60239718921158
5,107.1198542719985,107.1198542719985,97.38168570181682,97.38168570181682
6,53.856668216965865,53.856668216965865,48.96060746996896,48.96060746996896
7,171.0694930232391,171.0694930232391,155.51772093021734,155.51772093021734
8,97.98896680506647,97.98896680506647,89.08087891369678,89.08087891369678
9,83.83765503318529,83.83765503318529,76.21605003016843,76.21605003016843
