,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,233,-849.2533862399999,1.0070635498654392,19.713167212686912,9.07838700457966,0.11441820950223361,0.10232070737292348,4.022152625810131
1,242,-823.33338624,1.0409622117538557,19.84823239966594,8.65083436172624,0.11089249264389758,0.12515371036769035,4.307255442339311
2,250,-800.2933862399999,0.9722185979519714,19.79220812773731,8.770302653253978,0.11186219769875307,0.1044849768333758,4.204778151256349
3,259,-774.37338624,1.0240164331764465,19.511952759573028,8.892383854813271,0.13545065298849773,0.10882755425167955,3.8737193945501844
4,268,-748.4533862399999,1.0164689374344464,19.997699899234206,8.541332244877864,0.110000001166707,0.13,4.913219732725029
5,276,-725.4133862399999,0.9295174230478207,3.592029626563914,8.804492541648884,0.3999341207199568,0.1299999999972167,1.5805075819647214
6,285,-699.49338624,1.1174099000154298,19.33054845490878,8.676900520793943,0.15869122859751522,0.12999927443700807,3.661653903241074
7,294,-673.5733862399999,1.158076948147578,-5.510330177277238,8.844744977169878,0.3999733512744578,0.12999999999990894,1.8983939719706617
8,302,-650.5333862399999,1.1153961175207803,18.95352112975897,8.706145091615404,0.2923818614388881,0.12999976253554393,2.587232214027106
9,311,-624.61338624,1.0596396067542855,19.5644476552323,9.0936252829821,0.1346617675201081,0.1299957073737278,4.959457397830031
