,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,Ti_ion-1,Z_ion-1
0,117,-1147.720904352,0.6488119453930598,0.8639253112702351,0.7625832406782679,-4.986850167399073,-1.0582894248192147,0.19426669815073844,0.2259509221901757,0.0781234881725287,4.993205853970179
1,125,-1124.6809043519997,0.7432742206559024,0.8624682124587232,0.7128421591142787,-6.818661874888793,-1.1858978385056815,0.23165022021659087,0.22770606204617272,0.07702114768426947,4.737763766791105
2,134,-1098.760904352,0.652031668650792,0.7724059916102077,0.7489913442516621,-5.82960809645132,-1.535018841918852,0.2059701384827547,0.25226392289280186,0.07762263613187179,4.95578670715809
3,143,-1072.8409043519998,0.46715860506820583,0.7245685118502491,0.813414493080766,-3.601959856428497,-0.7068290637042622,0.14196555127153795,0.2235676691213395,0.07794129750936603,5.074717165860122
4,151,-1049.8009043519999,0.41023706017905315,0.724327364587138,0.9035854706050528,-2.1297494242651354,-0.2747724271763534,0.14782620734474802,0.22052614391318312,0.07765295890470403,5.011830888366771
5,160,-1023.8809043519998,0.2192427651836893,0.6074528264120964,0.6424022869478508,-5.061431034081437,-6.988989813338879,0.1471306667764485,0.18063306602996237,0.08995503578506957,7.790364478281763
