,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,0.8556608661140084,1.0083655374047964,1.1436379864150716,-3.1650114975491555,0.7326670966349518,0.1619667173174525,0.07451693716664157,2.029786823849874,0.010097054697435204,5.091463844334856
1,253,-784.585724350804,0.7752421962234463,0.973090887821941,1.344697449179402,-3.380464976297965,0.7076741129811914,0.18091042982863187,0.0783379738917186,2.0300820283166816,0.010097116535770887,5.591186706966418
2,263,-755.785724350804,0.7534830529087617,1.2330265574273098,1.333547483489587,-3.8514945757348187,0.8187413474505476,0.18335766748127844,0.09455591529381288,2.0295180452276496,0.010097105515718217,5.605895267228564
3,274,-724.1057243508039,0.9088279255383305,1.1668789416625223,1.3295792287500965,-4.021311006599213,0.2610376847990672,0.2096434258734676,0.09292382434885317,2.0281935552682584,0.010096975981040987,4.369597439316605
4,284,-695.305724350804,0.8651983847556552,1.1892172610970249,1.3587498091863799,-2.7797232577621536,0.5849337538118426,0.19736916083596015,0.1015870218483515,2.027693820459833,0.010096953724520973,4.402864390257048
5,295,-663.6257243508039,0.8641924456143222,0.9460153057775397,1.349792639753841,-2.125198484477597,0.6721056087762669,0.21163897987134728,0.10555571038331818,2.0273447412344914,0.010096923814882796,4.117256056163457
6,305,-634.825724350804,0.9700153870967237,1.2242876430559764,1.3699119016164178,-2.508871352197101,0.7059923039126232,0.20183623191400724,0.11200106907249179,2.0280046093845705,0.010096974863901102,4.827674498907999
7,315,-606.025724350804,0.9401585680060958,1.358761645360385,1.3459104094035015,-1.7748638732498065,0.38420315933664995,0.19638984045609087,0.1239387117063751,2.0275064385517183,0.010096971508887788,4.895592095960014
8,326,-574.345724350804,0.9801746768270153,1.2911015392351606,1.3021255325096726,-2.0506568883961407,0.5126422068449124,0.20547693916835846,0.1258214798721918,2.0269074587063165,0.010096958428591093,4.923510146903062
9,336,-545.545724350804,0.9015495042160369,1.2832859811838844,1.32702954765965,-1.0883934397012531,0.2594891054375097,0.2246747252699255,0.1315943934430647,2.0267875320630115,0.010096928073138575,4.3011113824799585
10,347,-513.8657243508039,0.8114270159577288,1.383865618268737,1.327297546977864,-1.1122427369505594,0.3093605822181189,0.219784394698273,0.13748088738434,2.0266079876391334,0.010096930180791715,4.609585995181372
11,357,-485.065724350804,0.9643990579021078,1.2292801589251077,1.3288140796152559,-1.7882467754366829,0.48762359289229806,0.22496713771918475,0.14116360915012277,2.026212299546991,0.010096909113533444,4.652139516373946
