,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,368,-900.9000903509998,0.198972488499186,0.06286623885073042,0.49150559116096554,1.6684889591533367
1,369,-895.7700903509999,0.11234906206438423,0.06462065796000557,0.08085448101426984,0.4228996836049703
2,370,-890.6400903509998,0.198972488499186,0.06286623885073042,0.49150559116096554,1.6684889591533367
3,371,-885.5100903509999,0.11234906206438423,0.06462065796000557,0.08085448101426984,0.4228996836049703
4,372,-880.3800903509998,0.198972488499186,0.06286623885073042,0.49150559116096554,1.6684889591533367
5,373,-875.2500903509999,0.11234906206438423,0.06462065796000557,0.08085448101426984,0.4228996836049703
6,374,-870.1200903509998,0.198972488499186,0.06286623885073042,0.49150559116096554,1.6684889591533367
7,375,-864.9900903509999,0.11234906206438423,0.06462065796000557,0.08085448101426984,0.4228996836049703
8,376,-859.8600903509998,0.198972488499186,0.06286623885073042,0.49150559116096554,1.6684889591533367
9,377,-854.730090351,0.11234906206438423,0.06462065796000557,0.08085448101426984,0.4228996836049703
