,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,216,-891.145724350804,0.6434918977487224,0.8095792037051822,0.21134146008026108,0.19305134475900976,2.0299336790016755
1,219,-882.5057243508039,0.16327910825981937,0.14015763636910586,0.13326625624627836,0.4883274640931782,2.030765793477753
2,223,-870.9857243508039,0.17042161710789844,0.14136849499974885,0.15914424541700836,0.4882883433319624,2.0307233689604014
