,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.14043744642464595,0.19939312953778346,0.02654796123937972,0.059674641901605964
1,392,-777.7800903509999,0.05068984036460768,0.12237277620010104,0.012710443578126694,0.034095802764772344
2,395,-762.3900903509998,0.015294212563105291,0.05231361849285517,0.12389975372199241,1.7775491086274557
3,399,-741.8700903509998,0.010147441750770278,0.013844226998170598,0.010000085500240298,0.030253565531439423
4,403,-721.3500903509998,0.2184102812122132,0.3647228637883384,0.018884809932390785,0.056462927400403415
5,407,-700.8300903509999,0.26498309415937793,0.4673829188233538,0.036960032116860074,0.07004134476227011
6,411,-680.3100903509999,0.13136882738782393,0.9569765024357916,0.18824719056704456,0.06797861854057587
7,415,-659.7900903509999,0.08111368920846798,0.909806419997793,0.1904913700590155,0.06748492249122057
8,419,-639.2700903509999,0.0776576675610943,1.0227128890448813,0.20287249186429135,0.07334005017756677
9,423,-618.7500903509999,0.13435626772490936,1.19901198931283,0.19212420084861406,0.07878736584695417
