,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9033804777070792,0.23085619130258947,0.3417523756223041,0.14467186104627155
1,390,-788.0400903509999,0.7688483798451158,0.3305919356044342,0.3646628710683591,0.13610351441260335
2,392,-777.7800903509999,0.2280203809968757,0.48212444332771154,0.9604412508023191,0.03000044206296687
3,394,-767.5200903509999,0.6314339567718483,0.5414927462130305,0.44887954268110775,0.13536756325313992
4,395,-762.3900903509998,0.7652850946471664,0.4380610989677897,0.39867329088908876,0.14724552986683564
5,397,-752.1300903509998,0.884548590787665,0.2913144191997359,0.3439512960625467,0.16381887596575087
6,399,-741.8700903509998,0.7683694091034399,0.42954436195037404,0.3835042740814618,0.1552648994306737
7,401,-731.610090351,0.7666423993722258,0.6195009051205,0.42222615524821266,0.15672120299772066
8,403,-721.3500903509998,0.8817021942718779,0.661342333290643,0.38675758794811577,0.1696405993154193
9,405,-711.0900903510001,0.8957888502221492,1.2888330505961025,0.3598265426534973,0.1826245806395015
10,407,-700.8300903509999,0.9742829109419214,3.743446553521402,0.33173697870777835,0.19726182742300755
11,409,-690.5700903509996,0.7930657985377573,0.8485203740683359,0.39623452634256345,0.16928618957265343
12,411,-680.3100903509999,0.8447027498255211,0.845693635760603,0.37251789102851457,0.17637127959451046
13,413,-670.0500903509997,1.058805359110194,3.749947653777716,0.33527672100452244,0.19760732181928048
14,415,-659.7900903509999,0.9909358368355945,3.7499252439917776,0.33624277058939195,0.20011634563537278
15,417,-649.5300903509997,0.9826456506732766,3.7499901253104393,0.34004959910046134,0.20231390090885606
16,419,-639.2700903509999,0.9584472616691789,3.7499963133134995,0.3537916425060712,0.20279121980605727
17,421,-629.0100903509997,0.9576721772896336,3.749999685106592,0.3589217113795031,0.20091843451578487
18,423,-618.7500903509999,0.9265684190117012,3.7499934362874456,0.3581863002824539,0.20095519454447341
19,425,-608.4900903509997,0.8505333441878411,3.7499985267892737,0.37613725039349616,0.20217045060066924
