,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,Ti_ion-1,Z_ion-1
0,177,-974.9209043519999,0.2517289517151146,0.5846111076109627,0.7978651295528687,-0.8732303569603914,2.096615150601062,0.04632842696514743,0.25672183988911523,0.08075925987660225,5.178949373752038
1,185,-951.8809043519999,0.38852344613760326,0.598507576751301,0.7497347600411196,-2.442815148200957,3.055222609393706,0.23522285158991424,0.5736156755209901,0.0747658802507981,5.835753926614913
2,194,-925.9609043519998,0.3162404069424055,0.5223829741257997,0.5229872304891492,-5.652600333952089,-1.138968117467826,0.32355371778105757,1.3590305133545892,0.05834633366670845,3.260756002001525
3,203,-900.0409043519999,0.10455947324261473,0.3914011494047326,0.049637291559109196,-13.663909350743685,-7.988738053351003,0.2584052072201501,1.1298554009197557,0.17022808274034978,8.947757968092214
4,211,-877.0009043519999,0.0618458933215837,0.7181608839934076,0.030874511556336977,-9.914889733603921,-5.980206266776018,0.35921297745312514,0.5998559433048968,0.06093352472687364,6.4248368047716164
5,220,-851.0809043519998,0.0314450458360621,0.31417494207030633,0.18905209981641471,-14.53827828014278,-4.401589066684516,0.03861206157046857,0.5727001963686795,0.09254349220287186,5.4042894337914795
