,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,233,-849.2533862399999,1.0054577938127176,19.973227552199802,9.082940091356704,0.11000585003400683,0.10332968578548264,4.162149995355035
1,242,-823.33338624,1.0412502338695846,19.973287727292913,8.649871054274044,0.11000584987962962,0.12533513006580405,4.333404408838989
2,250,-800.2933862399999,0.9705091802846161,19.97375490599815,8.774914490206505,0.11000584729315473,0.10507095198743552,4.266822224253733
3,259,-774.37338624,1.0258624261385405,19.97376294331935,8.904324603664048,0.11000584748913972,0.11176488897134877,4.6656691895948486
4,268,-748.4533862399999,1.0225732770241451,19.974056199407308,8.533182288116006,0.11000584611958045,0.12904181160404765,4.911756615224643
5,276,-725.4133862399999,0.9380203873649099,1.1203520767974595,8.784784622149182,0.1100069497118946,0.13,4.973663254447977
6,285,-699.49338624,1.1234461540764968,15.855356576072083,8.66906316371216,0.110006949557314,0.13,5.134691690109437
7,294,-673.5733862399999,1.1660548861133728,-3.030471934117177,8.81061125130826,0.11000695329373554,0.13,5.943315515195026
8,302,-650.5333862399999,1.127618869438783,10.702522721873517,8.670502367382767,0.11000695394595682,0.13,6.220497041905065
9,311,-624.61338624,1.064987344559649,17.892419505574097,9.08085305718918,0.11000695203500133,0.13,5.964843957016369
