,lineout pixel,Radius (\mum),Te_electron,lam_general,amp3_general,ud_general,Ti_ion-1
0,191,-970.2134179199998,0.1885429621048981,526.49929877311,0.18934756472942538,-4.629143505070777,0.10460757296332684
1,259,-774.3734179199998,0.32710701723768354,527.2438709376372,0.6838510191444469,0.30580314156204125,0.10394704369663198
2,328,-575.6534179199998,0.20874592420544574,527.4575979524121,0.9338189682253194,0.06530280150887435,0.10010148758785298
3,396,-379.8134179199999,0.2613626908346442,527.1937811904597,0.17261613402259562,0.025648127375042407,0.10622028538836847
4,465,-181.09341791999987,0.30745777922143297,526.2983305933645,0.12765729994772193,-1.3743288617488822,0.10226885475449303
5,533,14.746582080000053,0.35170507062039535,526.1646094473124,0.7973126246484443,-0.7810657642749526,0.10560155484829292
