,initial_losses,losses,initial_reduced_losses,reduced_losses
0,4.818626727092455,4.818626727092455,4.3805697519022315,4.3805697519022315
1,4.979908694657117,4.979908694657117,4.52718972241556,4.52718972241556
2,3.230440560452839,3.230440560452839,2.936764145866217,2.936764145866217
3,7.563175642583267,7.563175642583267,6.875614220530242,6.875614220530242
4,6.486465717602755,6.486465717602755,5.896787016002504,5.896787016002504
5,5.876618646258036,5.876618646258036,5.342380587507305,5.342380587507305
6,3.76065763560549,3.76065763560549,3.4187796687322636,3.4187796687322636
7,5.891246927092931,5.891246927092931,5.355679024629937,5.355679024629937
8,2.840479582316795,2.840479582316795,2.582254165742541,2.582254165742541
9,3.425956143472231,3.425956143472231,3.1145055849747556,3.1145055849747556
10,6.180039883655819,6.180039883655819,5.618218076050744,5.618218076050744
11,3.1337464844071468,3.1337464844071468,2.848860440370133,2.848860440370133
12,4.455257201677128,4.455257201677128,4.05023381970648,4.05023381970648
13,8.15692725172357,8.15692725172357,7.41538841065779,7.41538841065779
14,3.433806128378002,3.433806128378002,3.1216419348890927,3.1216419348890927
15,3.721786813683219,3.721786813683219,3.383442557893835,3.383442557893835
16,4.809905312272964,4.809905312272964,4.372641192975421,4.372641192975421
17,4.465459745311355,4.465459745311355,4.059508859373959,4.059508859373959
18,3.175386697380388,3.175386697380388,2.8867151794367163,2.8867151794367163
19,8.293393753316979,8.293393753316979,7.5394488666517985,7.5394488666517985
20,4.990404584002713,4.990404584002713,4.536731440002466,4.536731440002466
21,5.101807825141642,5.101807825141642,4.638007113765129,4.638007113765129
22,5.528917710074779,5.528917710074779,5.026288827340708,5.026288827340708
23,5.966199257951713,5.966199257951713,5.423817507228829,5.423817507228829
24,17.090616988068426,17.090616988068426,15.536924534607659,15.536924534607659
25,16.832131010782632,16.832131010782632,15.301937282529664,15.301937282529664
26,9.249567624230458,9.249567624230458,8.408697840209507,8.408697840209507
27,22.238040090753618,22.238040090753618,20.216400082503288,20.216400082503288
28,19.510432053659923,19.510432053659923,17.73675641241811,17.73675641241811
29,31.670567121204133,31.670567121204133,28.791424655640117,28.791424655640117
30,263.1206068976208,263.1206068976208,239.2005517251098,239.2005517251098
31,1497.1888861520058,1497.1888861520058,1361.0808055927325,1361.0808055927325
32,5240.102467954493,5240.102467954493,4763.729516322265,4763.729516322265
