,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,424,-299.17324799999983,0.22715633338205027,0.7695589184289484,19.508009154936644,7.861067873023028,0.31401899025397484,3.1208950963241064
1,433,-273.253248,0.2424767242923068,0.9377487164308124,19.50730046044179,7.643451640610962,0.2721579293741507,3.6426135508223814
2,441,-250.2132479999998,0.2385111866193938,0.8855704353028367,19.50540396968205,7.6800322528012686,0.2984428731913995,3.4329654368029168
3,450,-224.29324799999995,0.23309357810808248,0.9038193116802469,19.50893493519017,7.981201127388285,0.2710307666402464,3.364378629080834
4,459,-198.37324799999988,0.22764227720963348,0.58409005639206,19.507948784312333,7.5483942763322425,0.3026530113471723,3.155148946475647
5,467,-175.3332479999999,0.23621002313622538,0.8822803808771895,19.50686171592801,7.728927505747734,0.26960075091390256,3.4031144152184707
6,476,-149.41324799999984,0.23341348217934857,0.7680182718333528,19.508358658434183,7.777837459976716,0.3162518704956893,3.349677217837981
7,485,-123.493248,0.2347200440993028,0.8855216349534828,19.5084066184327,7.664941571493671,0.27157530588818113,3.4266884837774434
8,493,-100.4532479999998,0.23611778176551568,0.9834882997711095,19.507107678257157,7.616139470297924,0.2875502707541578,3.405289382844589
9,502,-74.53324799999996,0.23097958428250642,0.8824133194876788,19.508355076938912,7.964989312522807,0.30696484998492646,3.2629240805510697
10,511,-48.613247999999885,0.22484838899233778,0.8857155275703802,19.50806447275278,7.85748490771439,0.2856866602151761,3.066184381783564
11,519,-25.57324799999992,0.22847003668120397,0.9281029231615995,19.50754478364464,7.424008600506731,0.2796534167525956,3.149940113737866
12,528,0.3467520000001514,0.22439828239309517,0.9413503464669571,19.50878382747149,7.487828840976519,0.28329975761746884,3.0433885377806016
13,537,26.266752000000224,0.23018369340998002,0.8497136546831927,19.5104716476663,7.187684233801782,0.23979605189316516,3.342482732043152
14,546,52.18675200000007,0.22161527653536212,0.8912259609117168,19.5073347151571,7.313858418533005,0.2959817275196839,2.9008177505462553
15,554,75.22675200000003,0.21823457673225638,0.8766204814672044,19.508774903414484,7.303339270091637,0.2909008996064075,2.826498122035656
16,563,101.1467520000001,0.2160701366388631,0.9291314158028511,19.509965654106324,7.092992397128597,0.2772856645709076,2.8271040564470926
17,572,127.06675200000018,0.2101303900400966,0.9199346328986626,19.507629055715398,7.169278467841561,0.2850268600253468,2.52370072988293
18,580,150.10675200000014,0.1946197012972959,0.6873963813637789,19.509180481120964,7.020910108653673,0.3321932249455689,2.088901330231802
19,589,176.02675200000022,0.18645153014183802,0.5964738887223304,19.51095661556942,6.5040939212207824,0.29610703109411685,1.9271263989910097
20,598,201.94675200000006,0.18105738101063934,0.576421959790657,19.5059625074649,6.988490202826856,0.3288552097593602,1.6957272027481838
21,606,224.98675200000002,0.1905924375834323,0.6544572526018948,19.50903255035942,7.108009098495266,0.3127162346455585,1.9783130523512447
22,615,250.9067520000001,0.18631833215674992,0.7547073091228219,19.510503615207853,7.06122375981257,0.2992642014997426,1.9158392616195128
23,624,276.82675200000017,0.1798241579360177,0.6068429053320485,19.505597713391268,7.19392802383609,0.31937785409876185,1.6676042057759377
24,632,299.86675200000013,0.17662790752679525,0.6931705564463828,19.508036149990936,7.081402436318921,0.2620113816188977,1.6412196275604936
25,641,325.7867520000002,0.17675479210027037,0.743142870131346,19.509050954919836,7.449066545036395,0.2719022452304717,1.6716233095327901
26,650,351.70675200000005,0.1747540418556623,0.6833461053138398,19.50494313145967,7.406732362988247,0.30444330775135275,1.569114959262314
27,658,374.746752,0.1752322194401086,0.63398060622153,19.507963590462374,7.130863823211854,0.25838293700479675,1.6141189704115462
28,667,400.6667520000001,0.175874915417402,0.681860548929043,19.509078139883762,7.376863947590838,0.2713887402963206,1.6542107200364233
29,676,426.58675200000016,0.17449482643224934,0.7054530446811585,19.504946163050384,7.3079563608953535,0.30826700834341975,1.5647752313296799
30,684,449.6267520000001,0.15087546775930738,0.9942930743392557,19.51150806311618,6.252745515974535,0.17810731856096407,1.2591421196788803
31,693,475.5467520000002,0.12154335976579177,0.7267038554851641,19.520266020105424,5.105185805900801,0.11949190829045722,1.0073250137512502
32,702,501.46675200000004,0.14913577990978483,1.0052452095670052,19.558277934641495,4.280798539276313,0.05000564307203181,1.106989278828323
