,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
22,418,-299.35583999999994,0.2461693496135844,0.8582754731061628,-1.821327861442878,0.5315943849675833,0.06434793378889038
23,426,-276.31584,0.2658679373539783,0.8905235722406555,-1.2328758075264723,0.7110546757119742,0.06835872830574202
24,435,-250.3958399999999,0.2822916469206727,0.816776136801462,-0.8747923009904,0.37842192927241847,0.07128877180107558
25,444,-224.47584000000006,0.24869157640571735,0.8228987625630323,-0.8989899158423071,0.4465316244946216,0.06371477820267922
26,452,-201.4358400000001,0.2557763428918503,0.7498881896282871,-1.156801067041222,0.5729948169050338,0.0695576683053795
27,461,-175.51584000000003,0.24637884111544386,0.5982017531266884,39.80052956906439,0.43270586387846777,0.09980524307098221
28,470,-149.59583999999995,0.2533892200609466,0.7725776661303263,-0.9851857173003999,0.3269997691698556,0.07070452856416196
29,479,-123.67584000000011,0.24178808407184754,0.7154314198181301,39.45247020159006,0.5171326579150843,0.09066812478018425
30,487,-100.63583999999992,0.28290889537193514,0.8124389048411457,-1.7470706301051138,0.376744897005036,0.055475378467459965
31,496,-74.71584000000007,0.2795114779756336,1.0030051772657174,-1.5503231774460886,0.7058126986589723,0.05670747415762874
32,505,-48.79584,0.27651690253597283,0.7350719322225312,0.19636882167020175,0.7115590743701752,0.055486277548377816
33,513,-25.755840000000035,0.2385247033176358,0.7187533250327737,-0.6978994393762576,0.4478206302160075,0.05125820560522564
34,522,0.16416000000003805,0.26152840830425717,0.7481388674240683,-1.2539196521306089,0.024213551830206015,0.053018949922956034
35,531,26.084159999999883,0.23981340402429144,0.7675412164591009,-1.2060329935137801,0.3481156936737655,0.050770721677193105
36,539,49.124160000000074,0.2289224864839294,0.7820246167491144,39.93924724266466,0.050312800793111734,0.09321924421404806
37,548,75.04415999999992,0.21886099106990412,0.6682208847688091,39.99553276731435,0.11507997007087312,0.08427893332658502
38,557,100.96415999999999,0.2024662719558739,0.6401880489613709,39.947053458012576,0.17633162824912674,0.07745553961878204
39,565,124.00415999999996,0.20179986243465367,0.6606439294074666,39.94406501670612,-0.08269485787524467,0.07796760002166472
40,574,149.92416000000003,0.17944260155696615,0.6693504989167952,39.95581344778565,-0.2859431144696494,0.07251267074279641
41,583,175.84415999999987,0.15820152551962918,0.5509493836339118,39.91389884167098,-0.4635429443756802,0.06378347066546285
42,591,198.88416000000007,0.05111715639357071,0.48972978581434745,-19.999999999376403,-2.2373262214182565,0.1499999999865294
43,600,224.8041599999999,0.023500042672880243,3.749685005850475,39.99999716452736,0.49731702963372015,0.017275526351442604
44,609,250.72415999999998,0.09344754916785881,0.8557103638699257,39.98395012613694,-2.2796841445954126,0.03029690769712359
45,617,273.76415999999995,0.08775766058410671,0.8366312210237834,39.972598432040485,-2.1342882563401835,0.027929498406715714
46,626,299.68416,0.08689304610921822,0.7832630427323526,39.395297467161576,-1.9834942661567876,0.02536028376226665
47,635,325.60415999999987,0.09204856311133347,0.8626723911458498,35.55858138858064,-2.0972598808200775,0.030471862251674253
48,643,348.64416000000006,0.0834344191538858,0.8755755849106585,38.01369844129977,-1.5105922840269645,0.026173011049505052
49,652,374.5641599999999,0.08147925542801772,1.0160884064728506,37.85705594235175,-1.3982963908843473,0.025621421164853175
50,661,400.48416,0.08142144708460543,0.9228802518737367,39.531835975089194,-1.367954962359189,0.028092334332297214
51,670,426.40416000000005,0.05283201654558537,0.7069148756311138,-4.517052569317192,-0.6785624717380649,0.14864180784137548
52,678,449.44416,0.12940119753412616,0.897618631425916,5.547256127551133,0.3161738969952754,0.05229249565543469
53,687,475.36415999999986,0.1244952024082435,0.8383763261150545,6.467195475529955,2.4738222032758515,0.05704634902648807
54,696,501.28415999999993,0.16471573060654615,0.8758311173258538,-14.068921489875022,1.0425704522436376,0.05628719262025052
55,704,524.3241599999999,0.17627383686212042,1.2180006191270216,-6.832429783129781,1.2454091291864309,0.04962221849821829
56,713,550.2441599999997,0.14995204024934453,0.9410103169611606,-3.4438483818712804,1.1058686726337346,0.049117561540026944
57,722,576.1641599999998,0.1751587790411055,0.8366977722465802,-7.324137104662514,1.3111653652769242,0.04508614389578074
58,730,599.2041599999998,0.16323603116580782,1.1654303243091595,-4.127948966117419,-0.019834986402901933,0.054630890603934806
59,739,625.1241599999998,0.1656318693352644,1.0104684594302378,0.06800258642545032,-0.05566692741521706,0.05018632024897891
60,748,651.0441599999999,0.08047787919913814,1.2607965413726372,-19.04961972460822,-1.3631178593868007,0.026411794284703246
61,756,674.0841599999999,0.08233515188921806,1.2917656506433304,-1.4348631166665484,-0.905096416467897,0.028379152131826655
