,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,238,-799.2409043519999,0.4399496014607307,-11.849556181005394,-4.914880196148536,0.23600805109243822,0.07714834069089117,3.585315682504134
1,246,-776.2009043519998,0.722797493439705,-12.518839307570872,-7.7958344877396195,0.2975552040907709,0.1111994426734326,4.8317696749890455
2,255,-750.2809043519999,0.5734627035456004,-12.17221301039924,-7.145457818532657,0.25730407876578454,0.09579939111444274,5.0732235974448106
3,264,-724.3609043519999,0.5916612034011719,-11.867026799284378,-5.878339409250696,0.22012567389778695,0.0681255819170251,4.050718103937404
4,272,-701.3209043519998,0.3424703014645603,-11.650366421498958,3.457269538354433,0.1658835250636024,0.03427267340525702,3.1693050358447263
5,281,-675.4009043519999,0.6913878674857294,-12.163708899418548,-3.9514290523690567,0.1813261721688038,0.05423866477829724,3.7551547878455245
6,290,-649.4809043519999,0.575997944430964,4.461328518799391,-1.3667839750286568,0.32092629397750266,0.04958863078021638,4.739901686089922
7,299,-623.5609043519999,0.5205647089785722,3.52891426779097,-1.4947946265975727,0.25570099676738134,0.04660339287877515,4.174393000604319
8,307,-600.5209043519999,0.3559815926090587,1.0574804947893846,-0.3946389414904665,0.1892694703481034,0.03731191831767341,3.4902892159778633
9,316,-574.6009043519999,0.43347008041657187,-0.9454998653230042,4.486909164611346,0.25020518600340264,0.049276773741239344,3.8508583058958017
10,325,-548.6809043519999,0.5695019207781057,4.882464536884342,-3.8463040290968227,0.2132410504609458,0.04501923116794857,3.6446075765815813
11,333,-525.6409043519999,0.6091064930374062,8.20027044673942,5.203339057160425,0.17909480397419703,0.045931170078038465,2.940473706006394
12,342,-499.72090435199993,0.5306456826232829,3.0482000786024557,-1.8283551197022287,0.28764785361117057,0.048681437262861865,4.368638483954782
13,351,-473.80090435199986,0.47376421172771577,0.8993104218426993,-0.901834313445729,0.20415905121995975,0.039525257751101675,3.6652710701079165
14,359,-450.7609043519999,0.7608015545905283,8.559824697005084,-4.56141382887444,0.2489205151907557,0.03867937319421803,3.7302425022505097
15,368,-424.8409043519998,0.6093559928720383,5.522994978737515,1.9944711223345397,0.05318734275642424,0.05232856386746152,1.680558825189739
16,377,-398.920904352,0.9841696724808737,4.645021755977936,-2.5577289593446757,0.20545930474148436,0.030648639176244892,3.7151554493937926
17,385,-375.8809043519998,0.6170550279807928,-0.28538085885855935,1.6190422856884705,0.055738711762300844,0.05432656362038027,1.736526449041004
18,394,-349.96090435199994,0.4054888312656202,-1.2885272710872613,1.5022425648160151,0.2244291618294918,0.04382941150750679,3.393291240732448
19,403,-324.04090435199987,0.7525980801833547,2.894385620921774,-4.652631395932435,0.2328313659402778,0.03986539791615531,3.838185920376924
20,411,-301.0009043519999,0.6644879346283251,1.1402900398066542,0.608593768961871,0.21758423505472457,0.050014023387399575,3.552973692971121
21,420,-275.08090435199983,0.7273763567494979,1.8368427350431986,-1.565907659972705,0.2739197285903989,0.04760628833086736,4.275717605108545
22,429,-249.160904352,0.7786526542371612,1.2929950406823778,-0.4195703233842547,0.33396718743378184,0.0494584558002623,4.840662143162156
23,437,-226.1209043519998,0.7383556385622922,1.3673012000420002,1.1650515814965878,0.3187958106008465,0.049114237968490584,4.645946728285261
24,446,-200.20090435199995,0.5968487517220844,-0.5652403008317499,3.970887764132076,0.24747842764047784,0.04692207133245577,3.9793556058412456
25,455,-174.28090435199988,0.7025223793125323,1.0706394586338632,0.40128185585557574,0.22118977105204457,0.04346228398981011,3.656817126962992
26,463,-151.24090435199992,0.5805576810852432,0.4034526492644659,1.5436421073207924,0.2406998243487861,0.047640375961485404,3.8683041065180928
27,472,-125.32090435199984,0.7252442778910122,0.163579879828454,1.7781342088461276,0.21607414073211875,0.04429068825057832,3.63868062755099
28,481,-99.400904352,0.5695916301804999,-0.32232755941214464,4.145614891485167,0.25324165579644387,0.04770094816787127,3.9860319175087957
29,489,-76.3609043519998,0.6154677329589182,-0.453990618239974,3.3682943899335793,0.22236062979133087,0.0462753897192143,3.6332281271123286
30,498,-50.44090435199996,0.5664629621835208,-0.7733432908691533,4.538383864026654,0.26165051983555515,0.04641416164304724,4.029780661919481
31,507,-24.52090435199989,0.7334545203232974,0.45305590321466127,2.538763163569069,0.2539695781551139,0.046898688634038455,4.007459216437205
32,516,1.3990956480001842,0.6740598776303711,0.10558331122006592,1.7772946510164758,0.22964583685524767,0.04482430584746037,3.7535729365506265
33,524,24.439095648000148,0.6155267786687721,-0.05823406149283272,2.481166875929244,0.23318352122456604,0.04606438488868059,3.848053581067917
34,533,50.35909564799999,0.6609832365585069,3.9041836698117685,6.041124767880618,0.2019003023310629,0.04409412975769487,3.367658843786774
35,542,76.27909564800007,0.6340511106958948,-0.501618020085985,3.8872003849377474,0.23768130878671148,0.042534407737996535,3.8039158219636406
36,550,99.31909564800003,0.797421777524451,1.13282811614663,1.4164605604230562,0.2552793519522647,0.04691970641151969,4.042007903254268
37,559,125.2390956480001,0.8026907629604835,0.9712306265791995,1.8268005211076535,0.24996394291690247,0.047060696287596425,3.984382714485854
38,568,151.15909564800018,0.8208909254401096,1.4318623688255911,0.7593828777615208,0.2284117402723685,0.044306275157226425,3.727587147257078
39,576,174.19909564800014,0.7835040075490277,0.8310713716979343,1.421643613203976,0.20819246487701842,0.04733265529984611,3.529107014734671
40,585,200.11909564799998,0.9314514954890855,3.7906359453592664,-5.350700456807277,0.2715991468925552,0.050607455763874494,4.130648795800479
41,594,226.03909564800006,0.6024483762473629,2.2354576597781133,-1.189184792493684,0.2234958943427376,0.04454727429342426,3.9157525334513186
42,602,249.07909564800002,0.8732734643121036,6.408684216338489,-4.972127260774481,0.31428402290181756,0.05297308359114737,4.705338120136901
43,611,274.9990956480001,1.0312148595925652,6.126124339363571,-3.3919654360103006,0.25145041993460254,0.05387026150466361,4.0531973715171645
44,620,300.91909564800017,0.853139384044438,5.3565195044166884,-4.447613231189969,0.2695646725347525,0.04998783462185666,3.9811711717798577
45,628,323.95909564800013,0.8641856193135361,5.687263033715048,-3.90792396731091,0.2587310478026843,0.05056350703796505,4.074463122374269
46,637,349.879095648,0.8215574277692314,5.422660500604891,-7.497994301579105,0.44053619070866823,0.05141188500663635,5.943002592546367
47,646,375.79909564800005,0.7523230932776038,2.992406224350546,-6.7989475919310784,0.4160779152947324,0.052431428971688,5.420992225745044
