,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,274,-724.1057243508039,0.5889979784375668,0.8064163855913188,0.21152110385707384,0.16683867607989353,2.0299238958367836
1,275,-721.225724350804,0.26660107350089235,0.2927581892821957,0.022103731679431603,0.024802491008028355,2.0303358822023077
2,277,-715.465724350804,0.26660107350089235,0.2927581892821957,0.022103731679431603,0.024802491008028355,2.0303358822023077
3,279,-709.705724350804,0.26660107350089235,0.2927581892821957,0.022103731679431603,0.024802491008028355,2.0303358822023077
4,281,-703.945724350804,0.26660107350089235,0.2927581892821957,0.022103731679431603,0.024802491008028355,2.0303358822023077
5,282,-701.065724350804,0.26660107350089235,0.2927581892821957,0.022103731679431603,0.024802491008028355,2.0303358822023077
