,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,Ti_ion-1,Z_ion-1
0,182,-960.5209043519999,0.36276400841504824,0.38813065979164946,0.7969066999158655,-1.1534311330965465,0.3609818768495021,0.1814360235641885,0.06004107983911141,0.0369065197468365,5.288858519519142
1,191,-934.6009043519998,0.3049346223517095,0.15658325026538789,0.6209102603496414,4.95804621659606,-0.5539439112548763,0.48937423501564,0.04978641821019744,0.04981120400703962,5.779542151385599
2,200,-908.6809043519999,0.3240564118550894,0.35581609360086064,0.5256159949910202,7.72692563392517,-2.3663498744908154,0.3432095856583534,0.4141989623854968,0.05110032088886637,6.584486186599603
3,208,-885.6409043519999,0.6142662612356528,0.5382618858424281,0.4221413974805632,12.172572680008557,-0.06940354256874315,0.16248254540347412,0.05552198155550335,0.0640188448155398,14.394285635613686
4,217,-859.7209043519998,0.762974020861141,0.9078307658399795,0.6583023508031145,9.996007100144762,-3.936896663380832,0.1325849937933273,0.06769437303508449,0.04947811913514766,9.282216418642744
5,226,-833.8009043519999,0.49658305401443326,0.6912262680723844,0.7841614417911228,8.297710616997641,-4.856705779629596,0.31050842782331595,0.0346427090268132,0.06329320389649974,8.329613716583564
