,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
17,366,-459.14572630570115,1.109218342558469,39.99939729381052,0.4536492461754982,0.15186971756577153,3.1043815425722756
18,372,-441.8657263057012,1.1467120749623103,39.98392845414192,0.5315521523402147,0.1589787559616795,2.9786859812949062
19,379,-421.7057263057013,1.1633661583305444,39.97778401118346,0.39602308641711303,0.16189374502180529,3.1732188317447556
20,386,-401.54572630570124,1.1375326092719584,39.995398169400275,0.4568270277777877,0.1595417515560945,3.0684278165455936
21,393,-381.38572630570116,1.1278162248843386,39.999038411927074,0.7681258249049918,0.181554930529638,3.1702410170068664
22,400,-361.2257263057013,1.1150004498741621,39.99939165778383,0.6529465183056651,0.16464740294994507,3.264199864549124
23,407,-341.0657263057012,1.1422792955978118,39.99939728452708,0.6085692867332586,0.1703998368875061,3.1106128449626604
24,414,-320.90572630570114,1.1386661331384151,39.983925894456306,0.6978150882042833,0.1642372438599068,3.1530884310251266
25,421,-300.7457263057013,1.181450213533415,39.977775422879645,0.5460123811482394,0.17711857771472375,3.132317252630203
26,428,-280.5857263057012,1.167778929592684,39.99539787756294,0.49561278149974797,0.17102431143099714,3.059634526322203
27,435,-260.4257263057011,1.149981623483566,39.999038398962114,0.46640628667787354,0.16395106893165848,3.07893357401243
28,442,-240.26572630570126,1.1551203781178814,39.99939165125748,0.5125297019154047,0.17514973223368496,3.2351107024821384
29,449,-220.10572630570118,1.1382764234844776,39.99939728057407,0.31572055416308586,0.1628306849522707,3.178479956142232
30,456,-199.94572630570133,1.0796450912607298,39.983924448266734,0.6754685973072689,0.1703342388199504,3.2585687106922974
31,463,-179.78572630570125,1.1225104489229936,39.97777099060946,0.5786839613674459,0.16517955383743915,3.2183129274850097
32,470,-159.62572630570116,1.1372276641167445,39.99539768294321,0.66804777256751,0.16699204027950262,3.179277951333044
33,477,-139.4657263057013,1.0879540881883956,39.999038394394844,0.7146901776256165,0.16591374868033706,3.1476732092324564
34,484,-119.30572630570123,1.1131042658238695,39.99939164743989,0.5181263813608936,0.16770191802397053,3.1637751441198128
35,491,-99.14572630570115,1.1644393464502072,39.99939727524311,0.46414471725350737,0.18184502120273197,3.141569521130369
36,497,-81.86572630570117,1.1345646523401545,39.98391952541988,0.27816391920475425,0.16930980953324967,3.0013796323347455
37,504,-61.70572630570132,1.1294018411590248,39.97776085194285,0.4305309932895547,0.17132352528977737,3.0380622310245227
38,511,-41.54572630570124,1.1261519129260105,39.99539723534272,0.6484352000966691,0.17354860605657074,2.920944128952776
39,518,-21.385726305701155,0.9543895198673927,39.999038369448655,0.5074549714195609,0.17804647558794492,2.7697158333507934
40,525,-1.2257263057013006,1.1048486153329162,39.99939163743062,0.3514672420105782,0.17662065405105018,2.99123970032029
41,532,18.93427369429878,0.8941834883417884,39.99939726330689,0.5264948144699275,0.17818428005380635,2.638185201997752
42,539,39.09427369429886,0.8179556323567522,39.98389027281928,0.5645835296301644,0.19227027396579244,2.551392774817418
43,546,59.25427369429872,1.0544163797787165,39.977715682740126,0.7076484226636541,0.17323213867113516,2.5008540733002214
44,553,79.4142736942988,1.1386130164960462,39.99539636288654,0.5794967014659278,0.1664411815830015,2.6226229431756014
45,560,99.57427369429865,1.0778762747577009,39.99903835906325,0.9114690464843651,0.15762986502822904,2.4610498653232877
46,567,119.73427369429874,0.9531701010948491,39.99939164269489,0.7335503931428118,0.15095290716280316,2.398724265493768
