,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,233,-849.2532479999999,0.15561596481271545,1.0201872718322462,19.502014438707526,9.052163468922018,0.09816528510282538,3.0591415405123055
1,240,-829.0932479999999,0.15594774591697194,1.0170050161402777,19.50502457247189,8.784410335860922,0.10236598770684818,3.252926197599425
2,247,-808.9332479999998,0.15592779346750224,1.011356099916422,19.504651227577618,8.73605884740211,0.10708883671137125,3.283389628104605
3,254,-788.7732479999999,0.1556434449059877,0.9854745203166282,19.50113593634505,8.715967440212513,0.10600146866173529,3.1069610704226287
4,261,-768.6132479999999,0.15605441054378125,1.0177235716102249,19.501588274604387,9.065538209354035,0.11206437049266783,3.3622944616926453
5,268,-748.4532479999998,0.15523717156971753,1.0144794741519556,19.514984525755537,8.51952334791665,0.12458841371615569,3.6034696052098445
6,275,-728.2932479999998,0.3999960735628937,1.0473051887081959,-9.175409309503738,8.72764361250631,0.11024083653240252,1.685680383370356
7,282,-708.1332479999999,0.13680314024329174,1.0531478345143273,19.858477985673822,8.669409594716996,0.13704988009879537,4.112612228439959
8,289,-687.9732479999999,0.39531477760280126,1.0263255329538477,15.837391647021988,9.02395115076228,0.14061489389977655,1.6439946813392667
9,296,-667.8132479999998,0.38276673213700213,1.0585904147114698,18.05648159480517,8.838087041896362,0.1446576144841377,1.9018604834363677
10,302,-650.5332479999998,0.13600435065837374,1.027595902869365,19.97669842722261,8.844143115717696,0.15531456383342984,4.986708524528494
11,309,-630.3732479999999,0.136,1.0231952883770505,19.999999999966988,9.235933268648534,0.12816644472579347,5.156168007609123
12,316,-610.2132479999999,0.1404778199973637,1.0678340126487433,19.692999760362007,8.832872054074151,0.1741428899615948,4.8948787731802375
13,323,-590.0532479999998,0.13600166254031462,1.022536043573258,19.982736336966497,8.921355751272788,0.18097767240666324,5.238891639974519
14,330,-569.8932479999999,0.13600000069916182,1.0388821944856457,19.99922304049405,8.934993662687404,0.17609819763597606,5.480077752620059
15,337,-549.7332479999999,0.13600000055435374,0.9675777325970527,19.99946661382633,9.14516693791365,0.2151707088803092,5.244422072981317
16,344,-529.5732479999999,0.13600000029680373,0.670389030290854,19.999771170554276,9.152350925741828,0.22034635354156373,4.6571704243977985
17,351,-509.41324799999984,0.136,0.7473821704268208,19.999999999877637,9.611547762402761,0.2147897669251671,4.892543030516064
18,358,-489.25324799999976,0.13600058564513176,0.871789130688194,19.993307580285425,10.0,0.09431130340195672,4.1342478811945425
19,365,-469.0932479999999,0.1360000023140543,0.9390757452780446,19.99954824192158,10.0,0.10087782786351954,4.3126876576532505
20,372,-448.9332479999998,0.13600000000005083,1.0151740079236213,19.99999899920593,10.0,0.12438888360115911,4.671383922044686
21,379,-428.77324799999997,0.13600000056783346,0.6336912561524406,19.999557765950854,8.63698062753799,0.26933920833036407,4.913244292074124
22,386,-408.6132479999999,0.1360000015319616,0.9477291092761616,19.99965770206871,10.0,0.10641248091241476,4.339984653772701
23,393,-388.4532479999998,0.13600000000655224,0.4669114077924778,19.999713442592856,9.99999999994926,0.38052069552355755,5.745610214343112
