,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
21,480,-137.89324799999986,0.10390291240743382,0.0998023049429489,0.23963861279717066,0.30071028047007986,0.6561642054656379,0.2496267707087706,10.211361019844889,0.14398732944679357,3.665877304441306
22,490,-109.0932479999999,0.19520438377684668,0.7412369396727401,0.5745559564519659,0.6420971040626645,0.6826557633508759,0.24912383746497802,10.34224913440905,0.16177900478492938,4.221124516587986
23,500,-80.29324799999995,0.12976553752981038,0.08310254215066444,0.24165369916364915,0.27885330335429176,0.6161080119960874,0.2506337351105145,8.70861227227636,0.2738620127594194,3.161257100064182
24,511,-48.613247999999885,0.13327028250539036,0.23161253094222622,0.2668222069583847,0.3080276004889376,0.6569992827918136,0.24952275212336392,10.33462804486668,0.13353478257665702,3.9630393342420085
25,521,-19.81324799999993,0.3225263076372365,0.1828064487507543,0.538513244458341,0.7520767238518973,0.5572976220898355,0.2535248387639132,8.81913799466282,0.17761770143401462,3.5745685803636253
26,532,11.866752000000133,0.12240163124311143,0.12218284336733537,0.24834724581390166,0.31167551091046786,0.5540809299313101,0.2505254232318105,9.270002436439478,0.182813272532225,3.6444565290196875
27,542,40.66675200000009,0.10390291240743382,0.0998023049429489,0.23963861279717066,0.30071028047007986,0.6561642054656379,0.2496267707087706,10.211361019844889,0.14398732944679357,3.665877304441306
28,552,69.46675200000004,0.19520438377684668,0.7412369396727401,0.5745559564519659,0.6420971040626645,0.6826557633508759,0.24912383746497802,10.34224913440905,0.16177900478492938,4.221124516587986
29,563,101.1467520000001,0.12976553752981038,0.08310254215066444,0.24165369916364915,0.27885330335429176,0.6161080119960874,0.2506337351105145,8.70861227227636,0.2738620127594194,3.161257100064182
30,573,129.94675200000006,0.13327028250539036,0.23161253094222622,0.2668222069583847,0.3080276004889376,0.6569992827918136,0.24952275212336392,10.33462804486668,0.13353478257665702,3.9630393342420085
31,584,161.62675200000012,0.3225263076372365,0.1828064487507543,0.538513244458341,0.7520767238518973,0.5572976220898355,0.2535248387639132,8.81913799466282,0.17761770143401462,3.5745685803636253
32,594,190.42675200000008,0.12240163124311143,0.12218284336733537,0.24834724581390166,0.31167551091046786,0.5540809299313101,0.2505254232318105,9.270002436439478,0.182813272532225,3.6444565290196875
33,605,222.10675200000014,0.10390291240743382,0.0998023049429489,0.23963861279717066,0.30071028047007986,0.6561642054656379,0.2496267707087706,10.211361019844889,0.14398732944679357,3.665877304441306
34,615,250.9067520000001,0.19520438377684668,0.7412369396727401,0.5745559564519659,0.6420971040626645,0.6826557633508759,0.24912383746497802,10.34224913440905,0.16177900478492938,4.221124516587986
35,625,279.70675200000005,0.12976553752981038,0.08310254215066444,0.24165369916364915,0.27885330335429176,0.6161080119960874,0.2506337351105145,8.70861227227636,0.2738620127594194,3.161257100064182
36,636,311.3867520000001,0.13327028250539036,0.23161253094222622,0.2668222069583847,0.3080276004889376,0.6569992827918136,0.24952275212336392,10.33462804486668,0.13353478257665702,3.9630393342420085
37,646,340.18675200000007,0.3225263076372365,0.1828064487507543,0.538513244458341,0.7520767238518973,0.5572976220898355,0.2535248387639132,8.81913799466282,0.17761770143401462,3.5745685803636253
38,657,371.86675200000013,0.12240163124311143,0.12218284336733537,0.24834724581390166,0.31167551091046786,0.5540809299313101,0.2505254232318105,9.270002436439478,0.182813272532225,3.6444565290196875
39,667,400.6667520000001,0.10390291240743382,0.0998023049429489,0.23963861279717066,0.30071028047007986,0.6561642054656379,0.2496267707087706,10.211361019844889,0.14398732944679357,3.665877304441306
40,677,429.46675200000004,0.19520438377684668,0.7412369396727401,0.5745559564519659,0.6420971040626645,0.6826557633508759,0.24912383746497802,10.34224913440905,0.16177900478492938,4.221124516587986
41,688,461.1467520000001,0.12976553752981038,0.08310254215066444,0.24165369916364915,0.27885330335429176,0.6161080119960874,0.2506337351105145,8.70861227227636,0.2738620127594194,3.161257100064182
42,698,489.94675200000006,0.13327028250539036,0.23161253094222622,0.2668222069583847,0.3080276004889376,0.6569992827918136,0.24952275212336392,10.33462804486668,0.13353478257665702,3.9630393342420085
43,709,521.6267520000001,0.3225263076372365,0.1828064487507543,0.538513244458341,0.7520767238518973,0.5572976220898355,0.2535248387639132,8.81913799466282,0.17761770143401462,3.5745685803636253
44,719,550.4267520000001,0.12240163124311143,0.12218284336733537,0.24834724581390166,0.31167551091046786,0.5540809299313101,0.2505254232318105,9.270002436439478,0.182813272532225,3.6444565290196875
45,730,582.1067519999999,0.10390291240743382,0.0998023049429489,0.23963861279717066,0.30071028047007986,0.6561642054656379,0.2496267707087706,10.211361019844889,0.14398732944679357,3.665877304441306
46,740,610.9067520000001,0.19520438377684668,0.7412369396727401,0.5745559564519659,0.6420971040626645,0.6826557633508759,0.24912383746497802,10.34224913440905,0.16177900478492938,4.221124516587986
47,750,639.7067520000003,0.12976553752981038,0.08310254215066444,0.24165369916364915,0.27885330335429176,0.6161080119960874,0.2506337351105145,8.70861227227636,0.2738620127594194,3.161257100064182
