,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
21,480,-137.89324799999986,0.16069957698688253,0.22284414283211745,0.5075632632790166,0.6101298691245591,0.6232053508229045,0.24971097431943312,10.889005097066109,0.1317950340098215,3.569944364220049
22,490,-109.0932479999999,0.13154349187019337,0.22399903348061068,0.5921303615764276,0.6522067832817535,0.6239387624523409,0.2452037077665017,10.077297751831237,0.14833223552773145,4.2687650159767605
23,500,-80.29324799999995,0.17413486575624676,0.31414318690160026,0.4684436134104686,0.6721605646410578,0.5727700120920558,0.2505070531587029,8.94973797610012,0.2584404293518277,3.1128372225032765
24,511,-48.613247999999885,0.20797194815359826,0.2196037826205187,0.46648874591561906,0.5467142065941392,0.8656821719809068,0.24893022052437952,8.226823868492287,0.13064901131855886,4.19233705448242
25,521,-19.81324799999993,0.2376505385831325,0.21499321004314823,0.41864432185866574,0.5135040637025206,0.7617875641614981,0.2536100463632787,8.86306825823591,0.14822106208006344,3.916764081184848
26,532,11.866752000000133,0.161915434689459,0.22536925755238868,0.4320263582226445,0.558982089269734,0.6827203234643611,0.2502793314197018,9.258957414625344,0.17293066899335574,3.611462401471208
27,542,40.66675200000009,0.16144458197444422,0.2218485690477017,0.5090232548829686,0.6105008381333338,0.6233245298544406,0.24971059033008217,10.887306126535046,0.1318496869063121,3.5694829495090374
28,552,69.46675200000004,0.13419600726760997,0.2231556758953373,0.5930899965271975,0.6525808722205206,0.6241593526724274,0.24534524320517578,10.101091760373809,0.14841542452084514,4.2683702836599675
29,563,101.1467520000001,0.1671996502615543,0.31615023362740746,0.4676471806073389,0.6721634070695325,0.5731654294671876,0.250193755469414,8.87938796333232,0.2585727827119206,3.1127017413017484
30,573,129.94675200000006,0.20802028958152252,0.21965103010289533,0.46651843184987496,0.5467598958381699,0.8656878978838268,0.24893011702555565,8.22674454832706,0.13065095415277753,4.192325711568637
31,584,161.62675200000012,0.2376484669435024,0.2148539953654649,0.41867220733484295,0.5135328858835954,0.7617908724854359,0.2536099865056085,8.863007883406043,0.14822317119722692,3.9167507578430074
32,594,190.42675200000008,0.16190276965084666,0.22518282941602735,0.4320619269432851,0.5590007145557462,0.6827200415295182,0.2502791519258929,9.258846045655957,0.17293232427675048,3.611453628747987
33,605,222.10675200000014,0.16151268633494886,0.22209673210442069,0.509068354289001,0.6105182926227121,0.6233253159253939,0.2497109633726035,10.887330676099559,0.13185100525026924,3.569476130514723
34,615,250.9067520000001,0.13480081561621537,0.23566351651701656,0.5931129143278038,0.6526125786463157,0.6241624298635544,0.24533967270648163,10.10002342822517,0.1484171916837796,4.268370534739064
35,625,279.70675200000005,0.16717611766289445,0.31594504577179067,0.46757928109532093,0.6721636463627247,0.5731654251723043,0.25019358033676525,8.879316257109188,0.25857350982248417,3.112693877020605
36,636,311.3867520000001,0.20801867370715316,0.21963792465747647,0.4665205465945686,0.5467615831528528,0.8656878896363376,0.2489301124918298,8.226743028315388,0.1306509933131405,4.19232530387127
37,646,340.18675200000007,0.23764624251174754,0.21483673538722742,0.4186741674413424,0.5135359051272316,0.7617908470919246,0.2536099828028554,8.86300752534519,0.14822319240342163,3.9167504264984365
38,657,371.86675200000013,0.16190157516960202,0.22518582293656067,0.43206484599418515,0.559002211484679,0.6827200354122892,0.25027913474797764,9.25884225561512,0.1729323400317096,3.6114534938789387
39,667,400.6667520000001,0.16151093781723935,0.22206742139553767,0.5090711839377939,0.6105205150545886,0.6233253332711153,0.24971102658193625,10.88733973625905,0.13185101668435167,3.5694760633580307
40,677,429.46675200000004,0.1347760155969176,0.23567438980012959,0.5931147117595308,0.6526140207837771,0.624162462580916,0.24533967097354945,10.10002299376474,0.14841720433616604,4.268370516316164
41,688,461.1467520000001,0.16717525072956932,0.315935926881333,0.4675773708598767,0.6721636557299137,0.5731653493322323,0.25019357607290926,8.87931546485014,0.25857349525166645,3.1126937621641995
42,698,489.94675200000006,0.19894621416496017,0.2113374166854047,0.4748312714096383,0.5521310862956271,0.8374893156326874,0.24905061581530918,8.858373931155151,0.12524292353652916,4.106451292766035
43,709,521.6267520000001,0.23254311426016722,0.19772480195975284,0.42033671449634474,0.5181223458743507,0.753904239080452,0.2536454416080699,9.064787818323886,0.14579329353187817,3.8866935784008856
44,719,550.4267520000001,0.16148033295259645,0.22055391183165488,0.4361807997696682,0.5624247452070201,0.6775811456766132,0.2502978886370298,9.21697499298833,0.17247829919767627,3.6206017539384696
45,730,582.1067519999999,0.16621837807765755,0.2267898303693846,0.5124473225342252,0.6137857693076151,0.600548939822405,0.24974045313492665,10.758638105468151,0.13121142713740297,3.6075939368347845
46,740,610.9067520000001,0.1306204718646354,0.2419908951152154,0.5888496635167291,0.6525901021882438,0.6241829717551621,0.24507497542744114,10.050163476045038,0.14843915341011607,4.268442480509866
47,750,639.7067520000003,0.16816275918507417,0.3156072910696912,0.46739419390241327,0.6721779430776429,0.5731781647839377,0.2503321608915271,8.908851408990065,0.2585782055490842,3.1126865299272244
