,initial_losses,losses,initial_reduced_losses,reduced_losses
0,605.1494261983571,605.1494261983571,550.1358419985064,550.1358419985064
1,465.4336116607054,465.4336116607054,423.12146514609583,423.12146514609583
2,557.9086290327161,557.9086290327161,507.1896627570146,507.1896627570146
3,1128.6918617108793,1128.6918617108793,1026.083510646254,1026.083510646254
4,1822.8868787202703,1822.8868787202703,1657.1698897457002,1657.1698897457002
5,3663.9123956192743,3663.9123956192743,3330.8294505629765,3330.8294505629765
6,1644.6340795660392,1644.6340795660392,1495.1218905145809,1495.1218905145809
7,1136.6940292617073,1136.6940292617073,1033.358208419734,1033.358208419734
8,1031.3841264772866,1031.3841264772866,937.6219331611695,937.6219331611695
9,1092.7249306054277,1092.7249306054277,993.3863005503888,993.3863005503888
10,928.5052314743164,928.5052314743164,844.0956649766512,844.0956649766512
11,781.1824352307107,781.1824352307107,710.165850209737,710.165850209737
