,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,0.8363438653593467,0.9922458066563121,1.0487232763837862,27.10999521588488,1.3330280968091266,0.1649063912325582,0.07461548008382797,2.02678327113687,0.11409129413929676,3.619556670863317
1,253,-784.585724350804,0.7652346110726699,0.9684573432089366,1.015554147819405,27.743509010879222,0.8402481604796463,0.17698588314945618,0.07854345476994222,2.021155080046843,0.1188469633191684,3.5915631697296746
2,263,-755.785724350804,0.6342198493287532,1.1540820423944205,1.0985302723062504,29.637622728966065,0.6684244639110943,0.19541344060041216,0.09458859839192235,2.011926534129953,0.11996459085191867,3.099748483654228
3,274,-724.1057243508039,0.907692119940631,1.1442971795785213,1.0170960312389326,29.99444931064528,0.3055333580887378,0.2039729020801628,0.09351862264135051,2.00895024540242,0.11995371663901658,2.726702442996896
4,284,-695.305724350804,0.7605819395516713,1.1304846124598456,1.0777707623619797,29.978611740240403,0.35441209483414937,0.20700627378277994,0.10132286374171381,2.0087589954165272,0.11999202404023211,2.579839030230774
5,295,-663.6257243508039,0.8506644686755814,0.913137825522005,1.1371706567088147,29.971547653054664,0.5359936445866644,0.20926626501273574,0.10458602125722744,2.0105804669471805,0.11999588089945198,2.6454455640066175
6,305,-634.825724350804,0.9216745014824982,1.1729925887330346,1.1857625464130637,29.35248875965442,0.4733903271512112,0.20858680602623692,0.11086869189362834,2.01620265866179,0.1199950387832143,2.8558172826517834
7,315,-606.025724350804,0.8672436785546266,1.2760039371335203,1.1637943099322274,19.710255674203985,0.38299127092356855,0.2066055914180541,0.12214201284388931,2.018660873223497,0.11984090547825699,2.9477787735982477
8,326,-574.345724350804,0.8338509230872659,1.1510758811478232,1.190607206708019,29.45945949081183,0.4177691352784656,0.22295124840175898,0.12331036360230084,2.01065183825836,0.11996700018260795,2.821337293680102
9,336,-545.545724350804,0.7701650855752677,1.1536732654456423,1.2253729667267834,29.99439817369941,0.3511156149791539,0.24591933666869975,0.12722294411096338,2.0096127144193403,0.11995703844852082,2.567524308394484
10,347,-513.8657243508039,0.7090958666161539,1.273122911225691,1.293435098190699,29.97763491874391,0.3708424258101708,0.23659730686324787,0.13567062310683836,2.0096583149927953,0.1199921512066326,2.764092744585212
11,357,-485.065724350804,0.8499681921540322,1.1048330714596029,1.2446186146420846,29.969606248077056,0.5433880243657789,0.24072980955881262,0.13783628110192486,2.010468866389301,0.11999591682751452,2.8137260922986487
