,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,233,-849.2532479999999,0.16330872762457013,1.020037496063114,19.501298193133742,9.06700827012154,0.09740775856365003,2.951436963836042
1,240,-829.0932479999999,0.1631005396840021,1.0006077089286258,19.517299924875914,8.773098814871265,0.10275780215190784,3.112895935756339
2,247,-808.9332479999998,0.16297056463928744,1.0107594167180514,19.5161527859728,8.730734873347131,0.10631315396506438,3.156546493661647
3,254,-788.7732479999999,0.16387192958047972,0.9836632647240611,19.499489192181315,8.732017154611043,0.1061127059844013,2.9836900405165716
4,261,-768.6132479999999,0.16427389371317877,1.0164003984668202,19.50172914482237,9.071714022079927,0.11152856771958305,3.219882018854788
5,268,-748.4532479999998,0.16032857306462717,1.009838007838953,19.559561330094844,8.51702009311164,0.12452997857831147,3.5004843207920215
6,275,-728.2932479999998,0.8039814244307047,1.0561495321754333,-11.212047754175934,8.753456014936472,0.10944310559748602,1.0009274315040864
7,282,-708.1332479999999,0.15101926135262597,1.047975366500599,19.868748261430355,8.665319614563785,0.13620912174411182,3.7569354920056517
8,289,-687.9732479999999,0.5223635910993346,1.0327865357707648,15.689254276656172,9.019823994667107,0.13723319551477103,1.3328424040383957
9,296,-667.8132479999998,0.4137952418504849,1.0571302444579196,18.160017835547485,8.83418078551292,0.14410078033278267,1.788149751933801
10,302,-650.5332479999998,0.15003294395627917,1.0277660165709586,19.97891916932604,8.835912419471384,0.15357057101873178,4.562702866447067
11,309,-630.3732479999999,0.15,1.024587225020099,19.999999999985917,9.22664924266201,0.12641614301442125,4.723003461172305
12,316,-610.2132479999999,0.15521949026692744,1.065660814175485,19.687119741420588,8.831132917350818,0.17287880018819624,4.4811685876638485
13,323,-590.0532479999998,0.15002500401104943,1.022126974791839,19.977141244994627,8.915927984204082,0.17944453957430434,4.798372103605665
14,330,-569.8932479999999,0.15000004303216175,1.0387691090462539,19.999065562151344,8.925605644055576,0.17433793958575344,5.01564527882406
15,337,-549.7332479999999,0.15000003157540032,0.9646276950590423,19.99929532519615,9.149204355582413,0.21415370589745203,4.809498301502049
16,344,-529.5732479999999,0.15000001393523113,0.6686645868691364,19.99972028911474,9.148352001024229,0.21898268857819542,4.264877461035892
17,351,-509.41324799999984,0.15,0.7407359935429759,19.999999999994813,9.599251700334769,0.2144230308198643,4.472369964571378
18,358,-489.25324799999976,0.1500244876475537,0.8769559062609938,19.990539268929773,9.999999934330788,0.09249572816886723,3.801123909093267
19,365,-469.0932479999999,0.15000226209863074,0.942159951524031,19.99846925144182,9.999999928630793,0.09906864123542844,3.963890346528239
20,372,-448.9332479999998,0.15000013041176294,1.015153448995855,19.999926330736514,9.999999999997922,0.12267887956227749,4.286466063371458
21,379,-428.77324799999997,0.15000144004135263,0.6312535502386203,19.998729990590107,8.64869629973154,0.26871376268232516,4.51617470237946
22,386,-408.6132479999999,0.1500008118934711,0.44309736440130754,19.99903242067341,8.826026483202867,0.27373258698693553,4.045362530623285
23,393,-388.4532479999998,0.15000333602218685,0.4805690991362529,19.998131566718712,8.570149497276304,0.32198899963868094,4.327979668588672
