,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,215,-901.09338624,0.7261686023682469,0.6854380109475572,0.9186403462552462,-4.678356611402118,9.417238109764451,0.13401478867114971,0.06116737438324406,2.025579426673244,0.08424700486538732,2.9278665884064394
1,226,-869.4133862399999,0.6738492083459976,0.8029385600926028,0.9114477628008993,-3.468178452287435,8.737042680644208,0.13989365995448852,0.06442771250957212,2.0261452379091915,0.10149659500307305,3.450781706836301
2,236,-840.61338624,0.6377704880172772,0.8675777161372886,0.9807691775324114,8.302979316823134,8.916152502704438,0.16491541238431787,0.06061724502107506,2.0170107732660356,0.0812217602453893,3.484693066439916
3,247,-808.9333862399999,0.6405022266501081,0.9609180269391348,0.9656077708023858,12.327127581557072,8.587992331161,0.16190115343928677,0.06891005952318918,2.013874149690621,0.09764198156512029,3.451417743334314
4,257,-780.1333862399999,0.7426465877164101,0.9863472812083376,0.9817211264452307,12.0076773334855,8.50794178301976,0.15804720705936254,0.07608516628003434,2.009137604755965,0.09906029064638007,3.4983371535727676
5,267,-751.33338624,0.719123943894078,0.7639356554732324,0.6978687587467352,-9.262705899744493,8.38279263790507,0.14970220613550883,0.0846395605030366,2.0180846388283302,0.13758549328184905,3.596810998720175
6,278,-719.6533862399999,0.7200821366554739,0.7821084494677473,0.9068762765776625,0.7823175318910973,8.641794048540234,0.17866849565114068,0.08884978475316808,2.0197456182556293,0.10984704121940055,3.250615636472396
7,288,-690.85338624,0.750583711287558,0.8059190513402215,0.8668477106046119,-8.907797845049188,8.74014898421592,0.18329300412209237,0.09790505835805095,2.016864374986825,0.13360204039048612,3.32253203960088
8,299,-659.1733862399999,0.736082202544958,0.7006124673626198,1.0636633458609488,17.96032219923595,8.661067251006756,0.20111629801346392,0.10119109336873239,2.009872431545172,0.13832070212722203,3.5142894341002986
9,309,-630.37338624,0.775299142556411,0.8392448600953064,1.047007574225029,-9.999749190273363,-9.999748517919503,0.19603957891354773,0.11059899865278344,2.0088042214107356,0.1779726771881656,5.929175744994882
10,320,-598.6933862399999,0.6482496525107653,0.7907590498599898,0.930469556040876,5.856783123845881,9.024551279949609,0.2322734272266344,0.11432879402138903,2.005211173818665,0.16797893001087646,3.25986567655238
11,330,-569.8933862399999,0.6723527279047484,0.6879814093335127,0.9665908496861926,16.529434246970187,8.811661408483587,0.22591866947198597,0.12394140096472632,2.0073758548260154,0.16693379022513838,3.4939304191106073
