,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,250,-800.2933862399999,1.010651089745888,19.519240273417104,8.677337788746652,0.26403742343667175,0.08882072121754928,1.9794468626835289
1,256,-783.0133862399999,1.06195209950407,19.444487942501283,8.515466971240159,0.5315961010402735,0.08899258598564284,1.185688770989242
2,261,-768.61338624,1.0752820984903184,19.253301242038688,9.029700674450673,0.7234397475431873,0.08899868483325196,1.0043660372220897
3,266,-754.21338624,1.163601189403377,19.24911429227869,8.513487603831173,0.7317289408755658,0.08899992369857727,1.0055388440271207
4,271,-739.8133862399999,1.1495162658382463,19.69241088359511,8.531705310592734,0.2706751567838547,0.08899999879066015,2.314907389316633
5,276,-725.4133862399999,1.102869681059706,-12.676897316911015,8.733510181495774,0.8390189984913745,0.08899999997193891,1.0000000002286726
