,lineout pixel,Radius (\mum),lam_general,amp3_general,ud_general,Te_electron,Ti_ion-1,Z_ion-1
0,238,-799.2409043519999,526.4534143247541,0.43904386764372894,-2.57810992785517,0.04391875723813294,0.2560386103470175,1.653371383585867
1,246,-776.2009043519998,526.4404478434136,0.5298930144771062,-1.3391492746870455,0.04167406814858968,0.21147852493770916,1.582223775269347
2,255,-750.2809043519999,526.4282785861216,0.5166681013471301,-1.6585722009169999,0.03724443993413693,0.2432655470012744,1.4873858979782497
3,264,-724.3609043519999,526.4371153955727,0.5622249037476995,-1.1980463540269426,0.030658179995578468,0.24853042233912845,1.3915615652528481
4,272,-701.3209043519998,526.3897107444843,0.3914795553824296,0.3697496829747138,0.20967016059059926,0.04320784187002696,3.185421976912073
5,281,-675.4009043519999,526.4007509935024,0.49652934090645257,1.7461598344190108,0.16962770953451273,0.03829536341961531,2.9112321604530798
