,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9019406486375875,0.23049386986812598,0.34192543447669543,0.1446140347815758
1,390,-788.0400903509999,0.7685117861405114,0.3286045281164134,0.3647512500618411,0.1361042882400172
2,392,-777.7800903509999,0.2279807893155681,0.47987074355857495,0.9723633979382554,0.030028577251312215
3,394,-767.5200903509999,0.6325373297513309,0.5410119253513354,0.44857572346658303,0.13540525406783466
4,395,-762.3900903509998,0.7643786787342187,0.4383562721120504,0.3988860713009318,0.1471862995609226
5,397,-752.1300903509998,0.884217991348333,0.2868377415974305,0.3439159561670874,0.1637995397934348
