,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,0.9749752182817996,17.639233071428237,1.4512958751474692,0.10831312565930049,0.12151854747136895,5.380207721462064
1,253,-784.585724350804,0.9915765117991459,19.907705850583767,0.9286047508436006,0.09539853359101967,0.12431941375915902,6.27189075765012
2,263,-755.785724350804,0.9840534067367868,19.99996926676902,0.7831041534282619,0.07881329121838242,0.1390383977805581,6.966749481763534
3,274,-724.1057243508039,0.9908182344680884,19.99999985491585,0.3586511043573246,0.07121274022647152,0.1284740159977091,6.9950302360516385
4,284,-695.305724350804,0.9718651682407994,19.99999995199942,0.4501184862312009,0.06941266368155385,0.14624175072091414,6.996135485415177
5,295,-663.6257243508039,0.9855274966001702,19.999999887055267,0.6232976143256579,0.07305648846314045,0.1547039533514784,6.993295894652261
6,305,-634.825724350804,1.0036132170119438,20.0,0.6407267612362872,0.08077943557356954,0.15936900120393946,7.0
7,315,-606.025724350804,1.053432905438428,20.0,0.497860165352499,0.0814120650832034,0.1507839980501774,7.0
8,326,-574.345724350804,1.0244724054786134,19.9999705312174,0.5395068814677053,0.08532374015776241,0.15161068709747516,7.0
9,336,-545.545724350804,1.0855605543582774,19.999999854897503,0.454934366288235,0.1071224350840426,0.14042640609120713,5.662516706375262
10,347,-513.8657243508039,1.0810462302096564,19.999999951998177,0.5655224002285841,0.09178999163638331,0.15610056754685755,6.956268586152084
11,357,-485.065724350804,1.0709702810619999,19.999999887055317,0.7165476671253366,0.09412338589371883,0.15018461309106848,6.999369910853083
