,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,233,-849.2533862399999,1.0082916272032985,20.0,9.075832871418928,0.12028569030633808,0.10180306890615895,3.8431658397716317
1,242,-823.33338624,1.0370591563550045,20.0,8.646378379353887,0.12028478091156226,0.12450528339410316,3.9935939689710196
2,250,-800.2933862399999,0.96886746768038,20.0,8.775151817165323,0.12028021593434256,0.10423491516681878,3.93970828493066
3,259,-774.37338624,1.0256468184661525,20.0,8.902293044344344,0.12028052655230421,0.11068565256586582,4.30764057391776
4,268,-748.4533862399999,1.0209191619715168,20.0,8.528978439468546,0.12027747816789618,0.12791570949972114,4.528448380537513
5,276,-725.4133862399999,0.9905977705705987,20.0,8.825818060876582,0.49973520626432577,0.13,1.3132782553715174
6,285,-699.49338624,1.0228187813401086,20.0,8.713031454015514,0.49973529108484827,0.13,1.3952227987646968
7,294,-673.5733862399999,1.3076627726687196,20.0,8.853118732462516,0.49973546584838613,0.13,1.5492192529633775
8,302,-650.5333862399999,1.0751973407242639,20.0,8.744598923959067,0.4997355350840238,0.13,1.6852483538360192
9,311,-624.61338624,0.9437912325065307,20.0,9.190385376722858,0.4997354650282989,0.13,1.656885625964576
