,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,368,-900.9000903509998,0.9161359527602201,0.035728187023793954,0.2707043464592174,0.14255136464168205,2.024040793624503
1,373,-875.2500903509999,0.8558397628590287,0.10517641874384724,0.24676008403579913,0.14514765825177164,2.033072195457008
2,378,-849.6000903509998,0.8277060849190483,0.15730832307985496,0.26304128636976704,0.15395527120710822,2.032673064228173
3,383,-823.9500903509997,0.3274398780267905,0.4009067443763917,1.1071403872167689,0.02922771983315525,2.0324178414387886
4,388,-798.3000903509999,0.16169216706084183,0.7303876213935084,0.16978104710509367,0.053450123062195626,2.0236656581082593
5,393,-772.6500903509998,0.13388185761108223,1.1237855344183223,0.1546182964457615,0.05986045886316023,2.0207725813519493
