,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,178,-1000.585724350804,0.6075643826300954,0.8495782132880807,0.2062498454634598,0.17845374796600816,2.0299390025580197
1,182,-989.065724350804,0.5768453085086813,0.8149069991367327,0.207211294013273,0.1913279416593752,2.029958814859835
2,185,-980.425724350804,0.4707927875010343,0.6931799714336068,0.12923096724004446,0.11764620362201127,2.030044962919764
3,189,-968.905724350804,0.4831585467789948,0.6473643854364234,0.12330323005422941,0.08489178713702951,2.0300050812089223
4,192,-960.2657243508039,0.6617450868543392,0.7109734040277071,0.22870509086396468,0.0587385800417891,2.0297374903508776
